tick,pos_deg,vel_degs,acc_degs2,pwm
194000,72.1,0.0,0.0,25.0
194010,74.1,0.0,0.0,29.0
194020,76.3,0.0,0.0,28.0
194030,78.4,0.0,0.0,28.0
194040,80.7,0.0,0.0,27.0
194050,82.9,0.0,0.0,27.0
194060,85.1,0.0,0.0,26.0
194070,87.3,0.0,0.0,26.0
194080,89.5,0.0,0.0,25.0
194090,91.8,0.0,0.0,25.0
194100,94.0,0.0,0.0,24.0
194110,96.2,0.0,0.0,24.0
194120,98.4,0.0,0.0,24.0
194130,100.6,0.0,0.0,23.0
194140,102.7,0.0,0.0,23.0
194150,104.8,0.0,0.0,22.0
194160,107.0,0.0,0.0,22.0
194170,109.0,0.0,0.0,21.0
194180,111.1,0.0,0.0,21.0
194190,113.1,0.0,0.0,20.0
194200,115.0,0.0,0.0,20.0
194210,116.9,0.0,0.0,20.0
194220,118.7,0.0,0.0,19.0
194230,120.6,0.0,0.0,19.0
194240,122.4,0.0,0.0,18.0
194250,124.2,0.0,0.0,18.0
194260,125.9,0.0,0.0,18.0
194270,127.6,0.0,0.0,17.0
194280,129.3,0.0,0.0,17.0
194290,130.9,0.0,0.0,17.0
194300,132.6,0.0,0.0,16.0
194310,134.2,0.0,0.0,16.0
194320,135.8,0.0,0.0,16.0
194330,137.3,0.0,0.0,15.0
194340,138.8,0.0,0.0,15.0
194350,140.3,0.0,0.0,15.0
194360,141.8,0.0,0.0,14.0
194370,143.2,0.0,0.0,14.0
194380,144.6,0.0,0.0,14.0
194390,146.0,0.0,0.0,13.0
194400,147.3,0.0,0.0,13.0
194410,148.6,0.0,0.0,13.0
194420,149.9,0.0,0.0,13.0
194430,151.1,0.0,0.0,12.0
194440,152.3,0.0,0.0,12.0
194450,153.5,0.0,0.0,12.0
194460,154.6,0.0,0.0,12.0
194470,155.6,0.0,0.0,11.0
194480,156.7,0.0,0.0,11.0
194490,157.7,0.0,0.0,11.0
194500,158.8,0.0,0.0,11.0
194510,159.7,0.0,0.0,11.0
194520,160.7,0.0,0.0,10.0
194530,161.6,0.0,0.0,10.0
194540,162.5,0.0,0.0,10.0
194550,163.5,0.0,0.0,10.0
194560,164.3,0.0,0.0,10.0
194570,165.1,0.0,0.0,10.0
194580,165.9,0.0,0.0,9.0
194590,166.7,0.0,0.0,9.0
194600,167.4,0.0,0.0,9.0
194610,168.2,0.0,0.0,9.0
194620,168.8,0.0,0.0,9.0
194630,169.5,0.0,0.0,9.0
194640,170.2,0.0,0.0,8.0
194650,170.8,0.0,0.0,8.0
194660,171.5,0.0,0.0,8.0
194670,172.1,0.0,0.0,8.0
194680,172.7,0.0,0.0,8.0
194690,173.3,0.0,0.0,8.0
194700,173.9,0.0,0.0,8.0
194710,174.4,0.0,0.0,8.0
194720,174.9,0.0,0.0,7.0
194730,175.5,0.0,0.0,7.0
194740,176.0,0.0,0.0,7.0
194750,176.5,0.0,0.0,7.0
194760,177.0,0.0,0.0,7.0
194770,177.4,0.0,0.0,7.0
194780,177.9,0.0,0.0,7.0
194790,178.4,0.0,0.0,7.0
194800,178.8,0.0,0.0,7.0
194810,179.2,0.0,0.0,7.0
194820,179.6,0.0,0.0,0.0
194830,180.0,0.0,0.0,0.0
194840,180.4,0.0,0.0,0.0
194850,180.7,0.0,0.0,0.0
194860,181.0,0.0,0.0,0.0
194870,181.1,0.0,0.0,0.0
194880,181.2,0.0,0.0,6.0
194890,181.3,0.0,0.0,6.0
194900,181.4,0.0,0.0,6.0
194910,181.5,0.0,0.0,6.0
194920,181.7,0.0,0.0,6.0
194930,181.8,0.0,0.0,6.0
194940,182.1,0.0,0.0,6.0
194950,182.2,0.0,0.0,6.0
194960,182.4,0.0,0.0,6.0
194970,182.7,0.0,0.0,6.0
194980,182.9,0.0,0.0,6.0
194990,183.1,0.0,0.0,6.0
195000,183.3,0.0,0.0,6.0
195010,183.6,0.0,0.0,6.0
195020,183.8,0.0,0.0,6.0
195030,184.0,0.0,0.0,6.0
195040,184.3,0.0,0.0,6.0
195050,184.5,0.0,0.0,5.0
195060,184.8,0.0,0.0,5.0
195070,185.0,0.0,0.0,5.0
195080,185.2,0.0,0.0,5.0
195090,185.4,0.0,0.0,5.0
195100,185.7,0.0,0.0,5.0
195110,185.9,0.0,0.0,5.0
195120,186.1,0.0,0.0,5.0
195130,186.3,0.0,0.0,5.0
195140,186.5,0.0,0.0,5.0
195150,186.7,0.0,0.0,5.0
195160,186.9,0.0,0.0,5.0
195170,187.1,0.0,0.0,5.0
195180,187.3,0.0,0.0,5.0
195190,187.5,0.0,0.0,5.0
195200,187.6,0.0,0.0,5.0
195210,187.8,0.0,0.0,5.0
195220,188.0,0.0,0.0,5.0
195230,188.2,0.0,0.0,5.0
195240,188.3,0.0,0.0,5.0
195250,188.5,0.0,0.0,5.0
195260,188.7,0.0,0.0,4.0
195270,188.9,0.0,0.0,4.0
195280,189.1,0.0,0.0,4.0
195290,189.2,0.0,0.0,4.0
195300,189.4,0.0,0.0,4.0
195310,189.5,0.0,0.0,4.0
195320,189.6,0.0,0.0,4.0
195330,189.7,0.0,0.0,4.0
195340,189.9,0.0,0.0,4.0
195350,190.0,0.0,0.0,4.0
195360,190.1,0.0,0.0,4.0
195370,190.2,0.0,0.0,4.0
195380,190.3,0.0,0.0,4.0
195390,190.4,0.0,0.0,4.0
195400,190.5,0.0,0.0,4.0
195410,190.7,0.0,0.0,0.0
195420,190.8,0.0,0.0,-4.0
195430,190.8,0.0,0.0,-4.0
195440,190.9,0.0,0.0,0.0
195450,190.9,0.0,0.0,0.0
195460,190.9,0.0,0.0,0.0
195470,190.8,0.0,0.0,0.0
195480,190.7,0.0,0.0,4.0
195490,190.6,0.0,0.0,4.0
195500,190.6,0.0,0.0,4.0
195510,190.6,0.0,0.0,4.0
195520,190.6,0.0,0.0,4.0
195530,190.7,0.0,0.0,4.0
195540,190.8,0.0,0.0,-4.0
195550,190.8,0.0,0.0,0.0
195560,190.9,0.0,0.0,-4.0
195570,190.9,0.0,0.0,-4.0
195580,190.9,0.0,0.0,0.0
195590,190.8,0.0,0.0,0.0
195600,190.7,0.0,0.0,0.0
195610,190.6,0.0,0.0,4.0
195620,190.5,0.0,0.0,4.0
195630,190.5,0.0,0.0,4.0
195640,190.5,0.0,0.0,0.0
195650,190.6,0.0,0.0,0.0
195660,190.6,0.0,0.0,-4.0
195670,190.6,0.0,0.0,-4.0
195680,190.6,0.0,0.0,0.0
195690,190.6,0.0,0.0,0.0
195700,190.6,0.0,0.0,0.0
195710,190.5,0.0,0.0,0.0
195720,190.5,0.0,0.0,4.0
195730,190.4,0.0,0.0,4.0
195740,190.4,0.0,0.0,4.0
195750,190.5,0.0,0.0,0.0
195760,190.5,0.0,0.0,-4.0
195770,190.5,0.0,0.0,-4.0
195780,190.5,0.0,0.0,0.0
195790,190.5,0.0,0.0,-4.0
195800,190.5,0.0,0.0,0.0
195810,190.4,0.0,0.0,0.0
195820,190.3,0.0,0.0,4.0
195830,190.3,0.0,0.0,4.0
195840,190.3,0.0,0.0,4.0
195850,190.3,0.0,0.0,0.0
195860,190.3,0.0,0.0,0.0
195870,190.4,0.0,0.0,-4.0
195880,190.4,0.0,0.0,-4.0
