tick,pos_deg,vel_degs,acc_degs2,pwm
644000,22.5,-4.3,2.2,-28.0
644010,20.1,-4.3,2.4,-28.0
644020,17.6,-4.3,2.4,-31.0
644030,15.1,-4.3,2.5,-31.0
644040,12.6,-4.3,2.5,-31.0
644050,10.0,-4.3,2.3,-31.0
644060,7.4,-4.3,2.0,-31.0
644070,4.7,-4.4,1.7,-31.0
644080,2.1,-4.4,1.5,-31.0
644090,-0.5,-4.4,1.3,-31.0
644100,-3.2,-4.4,1.1,-31.0
644110,-5.8,-4.5,1.0,-31.0
644120,-8.5,-4.5,0.8,-31.0
644130,-11.1,-4.5,0.7,-31.0
644140,-13.8,-4.5,0.6,-31.0
644150,-16.4,-4.5,0.5,-31.0
644160,-19.1,-4.6,0.3,-31.0
644180,-24.4,-4.6,0.2,-31.0
644190,-27.2,-4.6,0.1,-31.0
644200,-29.8,-4.6,0.0,-30.0
644210,-32.6,-4.6,-0.1,-29.0
644220,-35.2,-4.7,-0.1,-29.0
644230,-38.0,-4.7,-0.2,-28.0
644240,-40.7,-4.7,-0.2,-27.0
644250,-43.4,-4.7,-0.2,-27.0
644260,-46.0,-4.7,-0.1,-26.0
644270,-48.6,-4.7,0.1,-25.0
644280,-51.2,-4.6,0.4,-25.0
644290,-53.7,-4.6,0.8,-24.0
644300,-56.2,-4.5,1.3,-24.0
644310,-58.6,-4.4,1.7,-24.0
644320,-61.0,-4.4,2.1,-23.0
644330,-63.3,-4.3,2.6,-23.0
644340,-65.6,-4.2,3.1,-22.0
644350,-67.9,-4.1,3.6,-22.0
644360,-70.1,-4.0,4.1,-22.0
644370,-72.2,-4.0,4.5,-21.0
644380,-74.4,-3.9,4.9,-21.0
644390,-76.5,-3.8,5.2,-21.0
644400,-78.6,-3.7,5.6,-20.0
644410,-80.6,-3.6,6.0,-20.0
644420,-82.6,-3.6,6.2,-20.0
644430,-84.5,-3.5,6.5,-19.0
644440,-86.4,-3.4,6.9,-19.0
644450,-88.3,-3.3,7.2,-19.0
644460,-90.1,-3.2,7.4,-19.0
644470,-91.9,-3.1,7.7,-18.0
644480,-93.6,-3.0,7.9,-18.0
644490,-95.3,-2.9,8.1,-18.0
644500,-96.9,-2.8,8.3,-18.0
644510,-98.6,-2.8,8.4,-17.0
644520,-100.1,-2.7,8.5,-17.0
644530,-101.7,-2.6,8.6,-17.0
644540,-103.2,-2.5,8.7,-17.0
644550,-104.7,-2.5,8.7,-17.0
644560,-106.2,-2.4,8.7,-16.0
644570,-107.6,-2.4,8.6,-16.0
644580,-109.0,-2.3,8.6,-16.0
644590,-110.4,-2.2,8.4,-16.0
644600,-111.8,-2.2,8.4,-15.0
644610,-113.0,-2.1,8.4,-15.0
644620,-114.3,-2.0,8.5,-15.0
644630,-115.5,-2.0,8.3,-15.0
644640,-116.8,-2.0,7.9,-15.0
644650,-118.1,-1.9,7.7,-14.0
644660,-119.3,-1.9,7.5,-14.0
644670,-120.5,-1.9,7.4,-14.0
644680,-121.6,-1.8,7.3,-14.0
644690,-122.7,-1.8,7.3,-14.0
644700,-123.7,-1.7,7.2,-14.0
644710,-124.8,-1.7,6.9,-14.0
644720,-125.8,-1.6,6.8,-13.0
644730,-126.9,-1.6,6.6,-13.0
644740,-127.8,-1.6,6.5,-13.0
644750,-128.8,-1.5,6.2,-13.0
644760,-129.8,-1.5,6.0,-13.0
644770,-130.8,-1.5,5.7,-12.0
644780,-131.7,-1.5,5.5,-12.0
644790,-132.7,-1.5,5.4,-12.0
644800,-133.6,-1.4,5.2,-12.0
644810,-134.5,-1.4,5.0,-12.0
644820,-135.4,-1.4,4.7,-12.0
644830,-136.3,-1.4,4.5,-11.0
644840,-137.2,-1.4,4.3,-11.0
644850,-138.0,-1.3,4.1,-11.0
644860,-138.9,-1.3,3.9,-11.0
644870,-139.7,-1.3,3.7,-11.0
644880,-140.5,-1.3,3.6,-11.0
644890,-141.3,-1.3,3.4,-10.0
644900,-142.0,-1.3,3.4,-10.0
644910,-142.8,-1.2,3.3,-10.0
644920,-143.5,-1.2,3.3,-10.0
644930,-144.2,-1.2,3.1,-10.0
644940,-144.9,-1.2,3.0,-10.0
644950,-145.6,-1.1,3.0,-10.0
644960,-146.3,-1.1,2.8,-10.0
644970,-147.0,-1.1,2.8,-9.0
644980,-147.7,-1.1,2.6,-9.0
644990,-148.3,-1.1,2.5,-9.0
645000,-149.0,-1.1,2.4,-9.0
645010,-149.6,-1.1,2.3,-9.0
645020,-150.2,-1.0,2.3,-9.0
645030,-150.8,-1.0,2.2,-9.0
645040,-151.5,-1.0,2.0,-9.0
645050,-152.1,-1.0,2.0,-8.0
645060,-152.7,-1.0,1.8,-8.0
645070,-153.2,-1.0,1.8,-8.0
645080,-153.8,-1.0,1.7,-8.0
645090,-154.3,-0.9,1.7,-8.0
645100,-154.9,-0.9,1.6,-8.0
645110,-155.4,-0.9,1.6,-8.0
645120,-156.0,-0.9,1.6,-8.0
645130,-156.5,-0.9,1.6,-8.0
645140,-157.0,-0.9,1.5,-8.0
