tick,pos_deg,vel_degs,acc_degs2,pwm
2284000,33.7,0.0,0.0,8.0
2284010,34.1,0.0,0.0,7.0
2284020,34.4,0.0,0.0,6.0
2284030,34.8,0.0,0.0,5.0
2284040,35.1,0.0,0.0,6.0
2284050,35.4,0.0,0.0,6.0
2284060,35.7,0.0,0.0,7.0
2284070,36.0,0.0,0.0,7.0
2284080,36.4,0.0,0.0,7.0
2284090,36.7,0.0,0.0,8.0
2284100,37.1,0.0,0.0,8.0
2284110,37.5,0.0,0.0,8.0
2284120,37.9,0.0,0.0,9.0
2284130,38.3,0.0,0.0,9.0
2284140,38.8,0.0,0.0,12.0
2284150,39.2,0.0,0.0,12.0
2284160,39.7,0.0,0.0,12.0
2284170,40.3,0.0,0.0,12.0
2284180,40.9,0.0,0.0,12.0
2284190,41.5,0.0,0.0,12.0
2284200,42.2,0.0,0.0,12.0
2284210,42.9,0.0,0.0,12.0
2284220,43.6,0.0,0.0,12.0
2284240,45.1,0.0,0.0,12.0
2284250,45.8,0.0,0.0,11.0
2284260,46.6,0.0,0.0,11.0
2284270,47.4,0.0,0.0,11.0
2284280,48.1,0.0,0.0,11.0
2284290,48.9,0.0,0.0,11.0
2284300,49.7,0.0,0.0,11.0
2284310,50.4,0.0,0.0,10.0
2284320,51.1,0.0,0.0,10.0
2284330,51.9,0.0,0.0,10.0
2284340,52.6,0.0,0.0,10.0
2284350,53.3,0.0,0.0,10.0
2284360,54.1,0.0,0.0,10.0
2284370,54.8,0.0,0.0,10.0
2284380,55.5,0.0,0.0,10.0
2284390,56.2,0.0,0.0,9.0
2284400,56.9,0.0,0.0,9.0
2284410,57.6,0.0,0.0,9.0
2284420,58.2,0.0,0.0,9.0
2284430,58.9,0.0,0.0,9.0
2284440,59.5,0.0,0.0,9.0
2284450,60.2,0.0,0.0,9.0
2284460,60.8,0.0,0.0,9.0
2284470,61.4,0.0,0.0,8.0
2284480,62.1,0.0,0.0,8.0
2284490,62.7,0.0,0.0,8.0
2284500,63.3,0.0,0.0,8.0
2284510,63.9,0.0,0.0,8.0
2284520,64.4,0.0,0.0,8.0
2284530,65.0,0.0,0.0,8.0
2284540,65.6,0.0,0.0,8.0
2284550,66.1,0.0,0.0,7.0
2284560,66.6,0.0,0.0,3.0
2284570,67.1,0.0,0.0,3.0
2284580,67.7,0.0,0.0,3.0
2284590,68.1,0.0,0.0,-1.0
2284600,68.5,0.0,0.0,-1.0
2284610,68.7,0.0,0.0,3.0
2284620,69.0,0.0,0.0,3.0
2284630,69.1,0.0,0.0,3.0
2284640,69.3,0.0,0.0,3.0
2284650,69.5,0.0,0.0,3.0
2284660,69.7,0.0,0.0,-1.0
2284670,69.9,0.0,0.0,-1.0
2284680,70.0,0.0,0.0,-1.0
2284690,70.0,0.0,0.0,-1.0
2284700,70.1,0.0,0.0,-1.0
2284710,70.1,0.0,0.0,-1.0
2284720,70.1,0.0,0.0,3.0
2284730,70.1,0.0,0.0,3.0
2284740,70.1,0.0,0.0,3.0
2284750,70.1,0.0,0.0,3.0
2284760,70.1,0.0,0.0,3.0
2284770,70.1,0.0,0.0,3.0
2284780,70.1,0.0,0.0,3.0
2284790,70.1,0.0,0.0,3.0
2284800,70.1,0.0,0.0,3.0
2284810,70.1,0.0,0.0,3.0
2284820,70.2,0.0,0.0,-1.0
2284830,70.2,0.0,0.0,-1.0
2284840,70.2,0.0,0.0,-1.0
2284850,70.2,0.0,0.0,-1.0
2284860,70.2,0.0,0.0,-1.0
2284870,70.2,0.0,0.0,-1.0
2284880,70.2,0.0,0.0,-1.0
2284890,70.3,0.0,0.0,-1.0
2284900,70.2,0.0,0.0,-1.0
2284910,70.2,0.0,0.0,7.0
2284920,70.2,0.0,0.0,-1.0
2284930,70.2,0.0,0.0,-1.0
2284940,70.3,0.0,0.0,-1.0
2284950,70.2,0.0,0.0,-1.0
2284960,70.2,0.0,0.0,3.0
2284970,70.2,0.0,0.0,-1.0
