tick,pos_deg,vel_degs,acc_degs2,pwm
10000,63.0,0.7,-2.3,7.0
10010,63.4,0.7,-2.3,7.0
10020,63.8,0.6,-2.3,7.0
10030,64.2,0.6,-2.2,7.0
10040,64.6,0.6,-2.2,7.0
10050,64.9,0.6,-2.1,7.0
10060,65.3,0.6,-2.1,7.0
10070,65.7,0.6,-2.1,7.0
10080,66.0,0.6,-2.0,7.0
10090,66.4,0.6,-1.9,7.0
10100,66.8,0.6,-1.9,7.0
10110,67.1,0.6,-1.8,7.0
10120,67.5,0.5,-1.8,6.0
10130,67.8,0.5,-1.7,6.0
10140,68.2,0.5,-1.6,6.0
10150,68.5,0.5,-1.5,6.0
10160,68.8,0.5,-1.6,6.0
10170,69.1,0.5,-1.6,6.0
10180,69.4,0.5,-1.5,6.0
10190,69.7,0.5,-1.6,6.0
10200,70.0,0.5,-1.5,6.0
10210,70.2,0.5,-1.5,6.0
10220,70.5,0.4,-1.5,6.0
10230,70.7,0.4,-1.5,6.0
10240,71.0,0.4,-1.4,6.0
10250,71.2,0.4,-1.5,6.0
10260,71.5,0.4,-1.4,6.0
10270,71.8,0.4,-1.3,6.0
10280,72.0,0.4,-1.2,6.0
10290,72.3,0.4,-1.2,6.0
10300,72.6,0.4,-1.1,6.0
10310,72.8,0.4,-1.0,6.0
10320,73.1,0.4,-0.9,5.0
10330,73.3,0.4,-0.8,5.0
10340,73.6,0.4,-0.8,5.0
10350,73.8,0.4,-0.8,5.0
10360,74.0,0.4,-0.8,5.0
10370,74.2,0.4,-0.8,5.0
10380,74.4,0.4,-0.8,5.0
10390,74.7,0.4,-0.8,5.0
10400,74.8,0.3,-0.8,5.0
10410,75.1,0.3,-0.8,5.0
10420,75.2,0.3,-0.8,5.0
10430,75.4,0.3,-0.8,5.0
10440,75.6,0.3,-0.8,5.0
10450,75.8,0.3,-0.8,5.0
10460,75.9,0.3,-0.8,5.0
10470,76.1,0.3,-0.8,5.0
10480,76.3,0.3,-0.7,5.0
10490,76.5,0.3,-0.7,5.0
10500,76.6,0.3,-0.7,5.0
10510,76.8,0.3,-0.7,5.0
10520,76.9,0.3,-0.7,5.0
10530,77.1,0.3,-0.6,5.0
10540,77.3,0.3,-0.5,5.0
10550,77.5,0.3,-0.5,5.0
10560,77.7,0.3,-0.4,5.0
10570,77.8,0.3,-0.3,5.0
10580,78.0,0.3,-0.3,5.0
10590,78.2,0.3,-0.2,4.0
10600,78.4,0.3,-0.2,4.0
10610,78.5,0.3,-0.2,4.0
10620,78.7,0.3,-0.2,4.0
10630,78.8,0.3,-0.3,4.0
10640,79.0,0.3,-0.2,4.0
10650,79.1,0.3,-0.2,4.0
10660,79.2,0.3,-0.3,4.0
10670,79.3,0.2,-0.4,4.0
10680,79.5,0.2,-0.4,4.0
10690,79.6,0.2,-0.4,4.0
10700,79.7,0.2,-0.4,4.0
10710,79.8,0.2,-0.5,4.0
10720,79.9,0.2,-0.5,4.0
10730,80.0,0.2,-0.5,4.0
10740,80.1,0.2,-0.5,4.0
10750,80.2,0.2,-0.6,0.0
10760,80.2,0.2,-0.6,0.0
10770,80.3,0.1,-0.7,0.0
10780,80.3,0.1,-0.8,0.0
10790,80.4,0.1,-0.8,0.0
10800,80.4,0.1,-1.0,0.0
10810,80.4,0.1,-1.1,0.0
10820,80.4,0.0,-1.1,0.0
10830,80.4,0.0,-1.2,0.0
10840,80.4,0.0,-1.2,0.0
10850,80.4,0.0,-1.2,0.0
10860,80.4,0.0,-1.2,0.0
10870,80.4,0.0,-1.2,0.0
10880,80.4,0.0,-1.1,0.0
10890,80.4,0.0,-1.1,0.0
10900,80.4,0.0,-1.0,0.0
10910,80.4,0.0,-1.0,0.0
10920,80.4,0.0,-0.9,0.0
10930,80.4,0.0,-0.9,0.0
10940,80.4,0.0,-0.8,0.0
10950,80.4,0.0,-0.7,0.0
10960,80.4,0.0,-0.7,0.0
10970,80.4,0.0,-0.6,0.0
