tick,pos_deg,vel_degs,acc_degs2,pwm
626000,-174.2,0.2,1.5,7.0
626010,-173.9,0.3,2.0,7.0
626020,-173.6,0.4,2.3,8.0
626030,-173.2,0.4,2.7,8.0
626040,-172.9,0.5,3.0,8.0
626050,-172.5,0.5,3.2,9.0
626060,-172.1,0.6,3.5,9.0
626070,-171.7,0.7,3.8,9.0
626080,-171.2,0.7,4.0,10.0
626090,-170.7,0.8,4.2,11.0
626100,-170.2,0.9,4.4,11.0
626110,-169.6,0.9,4.7,12.0
626120,-169.0,1.0,4.9,12.0
626130,-168.4,1.1,5.1,13.0
626140,-167.7,1.1,5.4,14.0
626150,-167.0,1.2,5.6,14.0
626160,-166.2,1.3,5.8,14.0
626170,-165.4,1.4,6.1,13.0
626180,-164.6,1.4,6.2,14.0
626190,-163.7,1.5,6.4,16.0
626200,-162.8,1.6,6.6,15.0
626210,-161.8,1.7,6.9,16.0
626220,-160.8,1.7,7.0,18.0
626230,-159.8,1.8,7.2,17.0
626240,-158.7,1.9,7.4,18.0
626250,-157.6,2.0,7.6,20.0
626260,-156.4,2.1,7.8,19.0
626270,-155.2,2.2,7.9,20.0
626280,-153.8,2.3,8.3,22.0
626290,-152.5,2.4,8.4,21.0
626300,-151.0,2.5,8.7,22.0
626310,-149.5,2.6,9.0,24.0
626320,-148.0,2.7,9.2,23.0
626330,-146.4,2.8,9.4,23.0
626340,-144.7,2.9,9.8,25.0
626350,-143.0,3.0,9.9,24.0
626360,-141.2,3.1,10.1,25.0
626370,-139.4,3.2,10.4,27.0
626380,-137.5,3.3,10.6,26.0
626390,-135.5,3.4,10.7,26.0
626400,-133.6,3.5,10.8,28.0
626410,-131.6,3.6,10.8,27.0
626420,-129.4,3.7,11.0,27.0
626430,-127.2,3.9,11.2,29.0
626440,-125.1,3.9,11.1,28.0
626450,-122.8,4.0,11.1,29.0
626460,-120.7,4.1,10.8,30.0
626470,-118.3,4.2,10.8,29.0
626480,-116.1,4.2,10.6,30.0
626490,-113.6,4.3,10.6,32.0
626500,-111.3,4.4,10.3,30.0
626510,-108.9,4.5,10.1,30.0
626520,-106.4,4.5,9.8,31.0
626530,-103.9,4.6,9.7,30.0
626540,-101.4,4.6,9.5,30.0
626550,-98.8,4.7,9.2,31.0
626560,-96.2,4.7,9.0,30.0
626570,-93.6,4.8,8.7,30.0
626580,-91.0,4.8,8.5,31.0
626590,-88.4,4.9,8.2,30.0
626600,-85.7,4.9,7.9,30.0
626610,-82.9,5.0,7.8,31.0
626620,-80.2,5.0,7.5,29.0
626630,-77.5,5.0,7.1,29.0
626640,-74.8,5.0,6.7,31.0
626650,-72.1,5.0,6.2,29.0
626660,-69.5,5.0,5.5,30.0
626670,-66.8,5.0,5.0,31.0
626680,-64.2,5.0,4.5,30.0
626690,-61.5,4.9,4.0,30.0
626700,-58.8,4.9,3.6,31.0
626710,-56.2,4.9,3.1,30.0
626720,-53.5,4.9,2.8,30.0
626730,-50.8,4.9,2.4,31.0
626740,-48.1,4.9,2.0,30.0
626750,-45.4,4.8,1.7,28.0
626760,-42.7,4.9,1.5,27.0
626770,-39.9,4.9,1.3,27.0
626780,-37.2,4.8,1.1,27.0
626790,-34.5,4.8,0.7,27.0
626800,-31.9,4.8,0.3,27.0
626810,-29.4,4.7,-0.2,27.0
626820,-26.8,4.7,-0.7,28.0
626830,-24.3,4.6,-1.2,28.0
626840,-21.8,4.6,-1.6,28.0
626850,-19.2,4.5,-2.0,28.0
626860,-16.7,4.5,-2.3,28.0
626870,-14.2,4.4,-2.6,28.0
626880,-11.6,4.4,-2.6,28.0
626890,-9.2,4.4,-2.9,28.0
626900,-6.6,4.4,-2.9,28.0
626910,-4.1,4.3,-3.0,28.0
626920,-1.6,4.3,-3.0,28.0
626930,1.0,4.3,-2.9,28.0
626940,3.5,4.3,-3.0,31.0
626950,6.0,4.3,-2.9,31.0
626960,8.6,4.3,-2.6,31.0
626970,11.2,4.3,-2.5,31.0
626980,13.8,4.3,-2.4,31.0
626990,16.4,4.4,-2.2,31.0
627000,19.1,4.4,-1.9,31.0
627010,21.7,4.4,-1.6,31.0
627020,24.3,4.4,-1.6,31.0
627030,27.0,4.5,-1.3,31.0
627040,29.7,4.5,-1.1,31.0
627050,32.4,4.5,-0.8,31.0
627060,35.0,4.5,-0.7,31.0
627070,37.7,4.6,-0.5,31.0
627080,40.5,4.6,-0.3,31.0
627090,43.2,4.6,0.0,31.0
627100,45.9,4.6,0.0,31.0
627110,48.6,4.7,0.1,31.0
627120,51.4,4.7,0.3,31.0
627130,54.2,4.7,0.5,31.0
627140,56.9,4.7,0.4,30.0
627150,59.5,4.7,0.2,30.0
627160,62.3,4.7,0.3,29.0
627170,65.0,4.7,0.2,28.0
627180,67.6,4.7,0.0,28.0
627190,70.2,4.7,-0.2,27.0
627200,72.9,4.7,-0.3,26.0
