tick,pos_deg,vel_degs,acc_degs2,pwm
566000,-90.5,-3.2,6.9,-19.0
566010,-92.2,-3.1,7.3,-18.0
566020,-94.0,-3.0,7.5,-18.0
566030,-95.7,-2.9,7.7,-18.0
566040,-97.3,-2.9,7.8,-18.0
566050,-98.9,-2.8,8.1,-17.0
566060,-100.5,-2.7,8.2,-17.0
566070,-102.0,-2.6,8.3,-17.0
566080,-103.6,-2.6,8.3,-17.0
566090,-105.1,-2.5,8.3,-16.0
566100,-106.5,-2.4,8.4,-16.0
566110,-108.0,-2.4,8.3,-16.0
566120,-109.3,-2.3,8.3,-16.0
566130,-110.7,-2.2,8.4,-16.0
566140,-112.0,-2.2,8.3,-16.0
566150,-113.3,-2.1,8.3,-15.0
566160,-114.6,-2.1,8.2,-15.0
566170,-115.8,-2.0,8.2,-15.0
566180,-117.1,-2.0,7.8,-15.0
566190,-118.3,-1.9,7.7,-14.0
566200,-119.5,-1.9,7.5,-14.0
566210,-120.7,-1.9,7.3,-14.0
566220,-121.7,-1.8,7.3,-14.0
566230,-122.8,-1.7,7.3,-14.0
566240,-123.8,-1.7,7.3,-14.0
566250,-124.9,-1.6,7.0,-14.0
566260,-125.9,-1.6,6.8,-13.0
566270,-126.9,-1.6,6.6,-13.0
566280,-127.9,-1.5,6.4,-13.0
566290,-128.9,-1.5,6.2,-13.0
566300,-129.9,-1.5,6.0,-13.0
566310,-130.8,-1.5,5.8,-13.0
566320,-131.7,-1.4,5.6,-12.0
566330,-132.7,-1.4,5.4,-12.0
566340,-133.5,-1.4,5.2,-12.0
566360,-135.3,-1.4,4.7,-12.0
566370,-136.2,-1.4,4.5,-11.0
566380,-137.1,-1.3,4.3,-11.0
566390,-137.9,-1.3,4.0,-11.0
566400,-138.7,-1.3,3.9,-11.0
566410,-139.6,-1.3,3.7,-11.0
566420,-140.4,-1.3,3.6,-11.0
566430,-141.1,-1.3,3.5,-11.0
566440,-141.9,-1.2,3.4,-10.0
566450,-142.6,-1.2,3.3,-10.0
566460,-143.3,-1.2,3.2,-10.0
566470,-144.0,-1.2,3.0,-10.0
566480,-144.7,-1.1,3.0,-10.0
566490,-145.4,-1.1,3.0,-10.0
566500,-146.0,-1.1,2.9,-10.0
566510,-146.7,-1.1,2.7,-10.0
566520,-147.4,-1.1,2.6,-9.0
566530,-148.0,-1.1,2.5,-9.0
566540,-148.7,-1.1,2.4,-9.0
566550,-149.3,-1.0,2.3,-9.0
566560,-149.9,-1.0,2.2,-9.0
566570,-150.5,-1.0,2.1,-9.0
566580,-151.1,-1.0,2.0,-9.0
566590,-151.7,-1.0,2.0,-9.0
566600,-152.3,-1.0,1.8,-9.0
566610,-152.9,-1.0,1.7,-8.0
566620,-153.5,-1.0,1.6,-8.0
566630,-154.0,-1.0,1.5,-8.0
566640,-154.6,-0.9,1.5,-8.0
566650,-155.1,-0.9,1.5,-8.0
566660,-155.6,-0.9,1.4,-8.0
566670,-156.1,-0.9,1.4,-8.0
566680,-156.6,-0.9,1.4,-8.0
566690,-157.1,-0.9,1.4,-8.0
566700,-157.6,-0.9,1.3,-8.0
566710,-158.1,-0.8,1.2,-7.0
566720,-158.6,-0.8,1.2,-7.0
566730,-159.1,-0.8,1.1,-7.0
566740,-159.5,-0.8,1.1,-7.0
566750,-160.0,-0.8,1.1,-7.0
566760,-160.3,-0.7,1.3,-7.0
566770,-160.8,-0.7,1.3,-7.0
566780,-161.1,-0.7,1.3,-7.0
566790,-161.5,-0.7,1.4,-7.0
566800,-161.9,-0.7,1.3,-7.0
566810,-162.3,-0.7,1.4,-7.0
566820,-162.6,-0.6,1.4,-7.0
566830,-163.0,-0.6,1.3,-7.0
566840,-163.3,-0.6,1.3,-7.0
566850,-163.7,-0.6,1.3,-7.0
566860,-164.0,-0.6,1.3,-7.0
566870,-164.4,-0.6,1.2,-7.0
566880,-164.7,-0.6,1.2,-6.0
566890,-165.0,-0.6,1.1,-6.0
566900,-165.3,-0.5,1.1,-6.0
566910,-165.6,-0.5,1.2,-6.0
566920,-165.9,-0.5,1.1,-6.0
566930,-166.2,-0.5,1.0,-6.0
566940,-166.5,-0.5,1.1,-6.0
566950,-166.8,-0.5,1.0,-6.0
566960,-167.0,-0.5,1.0,-6.0
566970,-167.3,-0.5,0.9,-6.0
566980,-167.6,-0.5,0.8,-6.0
566990,-167.9,-0.5,0.8,-6.0
567000,-168.1,-0.5,0.8,-6.0
567010,-168.4,-0.4,0.7,-6.0
567020,-168.7,-0.4,0.7,-6.0
567030,-169.0,-0.5,0.5,-6.0
567040,-169.2,-0.5,0.5,-6.0
567050,-169.5,-0.4,0.5,-6.0
567060,-169.7,-0.4,0.4,-6.0
567070,-170.0,-0.4,0.4,-5.0
567080,-170.2,-0.4,0.3,-5.0
567090,-170.4,-0.4,0.4,-5.0
567100,-170.7,-0.4,0.4,-5.0
567110,-170.9,-0.4,0.4,-5.0
567120,-171.1,-0.4,0.4,-5.0
567130,-171.3,-0.4,0.4,-5.0
567140,-171.5,-0.4,0.4,-5.0
567150,-171.7,-0.4,0.5,-5.0
567160,-171.9,-0.4,0.4,-5.0
567170,-172.1,-0.3,0.5,-5.0
567190,-172.4,-0.3,0.5,-5.0
567200,-172.6,-0.3,0.5,-5.0
567210,-172.8,-0.3,0.4,-5.0
567220,-173.0,-0.3,0.4,-5.0
567230,-173.2,-0.3,0.4,-5.0
567240,-173.4,-0.3,0.3,-5.0
567250,-173.5,-0.3,0.3,-5.0
567260,-173.7,-0.3,0.3,-5.0
567270,-173.9,-0.3,0.2,-5.0
567280,-174.1,-0.3,0.2,-5.0
567290,-174.2,-0.3,0.2,-5.0
567300,-174.4,-0.3,0.1,-5.0
567310,-174.6,-0.3,0.1,0.0
567320,-174.7,-0.3,0.2,0.0
567330,-174.9,-0.3,0.2,0.0
567340,-174.9,-0.2,0.4,-1.0
