tick,pos_deg,vel_degs,acc_degs2,pwm
690009,124.3,2.1,-8.4,15.0
690019,125.5,2.0,-8.5,15.0
690029,126.7,2.0,-8.6,14.0
690039,127.8,1.9,-8.7,14.0
690049,128.9,1.8,-8.6,14.0
690059,130.0,1.7,-8.6,14.0
690069,131.1,1.7,-8.4,14.0
690079,132.1,1.6,-8.4,14.0
690089,133.1,1.6,-8.2,14.0
690099,134.2,1.6,-8.0,13.0
690109,135.1,1.5,-7.8,13.0
690119,136.1,1.5,-7.6,13.0
690129,137.1,1.4,-7.4,13.0
690139,138.1,1.4,-7.0,13.0
690149,139.0,1.4,-6.6,13.0
690159,140.0,1.4,-6.4,12.0
690169,140.9,1.4,-6.0,12.0
690179,141.8,1.4,-5.7,12.0
690189,142.7,1.4,-5.4,12.0
690199,143.6,1.3,-5.2,12.0
690209,144.5,1.3,-4.9,12.0
690219,145.3,1.3,-4.7,11.0
690229,146.2,1.3,-4.4,11.0
690239,147.0,1.3,-4.2,11.0
690249,147.8,1.3,-4.0,11.0
690259,148.6,1.3,-3.9,11.0
690269,149.5,1.3,-3.6,11.0
690279,150.2,1.2,-3.5,10.0
690289,151.0,1.2,-3.2,10.0
690299,151.7,1.2,-3.2,10.0
690309,152.4,1.2,-3.0,10.0
690319,153.2,1.2,-2.9,10.0
690329,153.9,1.2,-2.7,10.0
690339,154.6,1.2,-2.6,10.0
690349,155.3,1.1,-2.6,9.0
690359,155.9,1.1,-2.5,9.0
690369,156.6,1.1,-2.4,9.0
690379,157.2,1.1,-2.4,9.0
690389,157.8,1.0,-2.3,9.0
690399,158.3,1.0,-2.4,9.0
690409,158.9,1.0,-2.4,9.0
690419,159.5,1.0,-2.4,9.0
690429,160.0,0.9,-2.4,9.0
690439,160.5,0.9,-2.4,9.0
690449,161.1,0.9,-2.3,9.0
690459,161.5,0.9,-2.3,9.0
690469,162.1,0.8,-2.2,8.0
690479,162.6,0.8,-2.2,8.0
690489,163.0,0.8,-2.1,8.0
690499,163.5,0.8,-2.1,8.0
690509,163.9,0.8,-2.1,8.0
690519,164.3,0.7,-2.2,8.0
