tick,pos_deg,vel_degs,acc_degs2,pwm
552000,163.9,-2.1,-7.6,-20.0
552010,162.6,-2.2,-7.6,-19.0
552020,161.4,-2.3,-7.7,-20.0
552030,160.0,-2.4,-7.8,-22.0
552040,158.7,-2.4,-7.9,-21.0
552050,157.3,-2.5,-7.8,-22.0
552060,155.9,-2.6,-7.8,-24.0
552070,154.4,-2.6,-7.9,-23.0
552080,152.9,-2.7,-8.1,-23.0
552090,151.3,-2.8,-8.3,-25.0
552100,149.6,-2.9,-8.3,-24.0
552110,148.0,-3.0,-8.4,-25.0
552120,146.2,-3.1,-8.6,-26.0
552130,144.5,-3.1,-8.6,-25.0
552140,142.6,-3.2,-8.8,-26.0
552150,140.7,-3.3,-9.0,-27.0
552160,138.7,-3.4,-9.1,-26.0
552170,136.8,-3.5,-9.1,-27.0
552180,134.8,-3.6,-9.1,-29.0
552190,132.7,-3.7,-9.2,-28.0
552200,130.6,-3.8,-9.3,-28.0
552210,128.5,-3.8,-9.2,-30.0
552220,126.3,-3.9,-9.1,-29.0
552230,124.1,-4.0,-9.1,-29.0
552240,121.9,-4.0,-8.9,-31.0
552250,119.6,-4.1,-8.8,-30.0
552260,117.4,-4.2,-8.6,-30.0
552270,115.1,-4.2,-8.4,-32.0
552280,112.8,-4.2,-8.1,-31.0
552290,110.4,-4.3,-8.1,-31.0
552300,108.0,-4.3,-7.9,-32.0
552310,105.6,-4.4,-7.6,-31.0
552320,103.1,-4.4,-7.5,-30.0
552330,100.6,-4.5,-7.4,-32.0
552340,98.1,-4.5,-7.3,-30.0
552350,95.5,-4.6,-7.2,-30.0
552360,93.0,-4.6,-7.0,-32.0
552370,90.4,-4.7,-6.9,-30.0
552380,87.8,-4.7,-6.7,-30.0
552390,85.1,-4.8,-6.5,-31.0
552400,82.5,-4.8,-6.2,-30.0
552410,79.9,-4.8,-5.8,-30.0
552420,77.3,-4.8,-5.4,-31.0
552430,74.7,-4.8,-5.1,-30.0
552440,72.0,-4.8,-4.8,-30.0
552450,69.3,-4.8,-4.5,-31.0
552460,66.7,-4.8,-4.1,-30.0
552470,64.0,-4.8,-3.9,-30.0
552480,61.4,-4.8,-3.6,-31.0
552490,58.7,-4.8,-3.2,-30.0
552500,56.1,-4.8,-2.8,-29.0
552510,53.3,-4.8,-2.6,-27.0
552520,50.7,-4.8,-2.3,-27.0
552530,48.0,-4.8,-2.1,-27.0
552540,45.3,-4.8,-1.7,-28.0
552550,42.8,-4.7,-1.1,-28.0
552560,40.2,-4.7,-0.7,-28.0
552570,37.7,-4.7,-0.3,-28.0
552580,35.2,-4.6,0.3,-28.0
552590,32.7,-4.6,0.7,-28.0
552600,30.2,-4.5,1.1,-28.0
552610,27.7,-4.5,1.5,-28.0
552620,25.2,-4.4,1.7,-28.0
552630,22.7,-4.4,2.0,-28.0
552640,20.3,-4.4,2.3,-28.0
552650,17.8,-4.3,2.5,-28.0
552660,15.3,-4.3,2.6,-28.0
552670,12.9,-4.3,2.7,-29.0
552680,10.4,-4.3,2.7,-29.0
552690,7.9,-4.2,2.8,-31.0
552700,5.3,-4.3,2.5,-31.0
552710,2.8,-4.3,2.5,-31.0
552720,0.2,-4.3,2.2,-31.0
552730,-2.4,-4.3,1.9,-31.0
552740,-5.0,-4.3,1.7,-31.0
552750,-7.6,-4.4,1.7,-31.0
552760,-10.2,-4.4,1.4,-31.0
552770,-12.8,-4.4,1.3,-31.0
552780,-15.4,-4.4,1.2,-31.0
552790,-18.0,-4.4,1.1,-31.0
552800,-20.6,-4.4,0.9,-31.0
552810,-23.2,-4.4,0.9,-31.0
552820,-25.9,-4.5,0.6,-31.0
552830,-28.6,-4.5,0.4,-30.0
552840,-31.3,-4.6,0.2,-30.0
552850,-33.9,-4.5,0.2,-29.0
552860,-36.6,-4.6,0.1,-28.0
552870,-39.3,-4.6,-0.1,-28.0
552880,-41.9,-4.6,-0.1,-27.0
552890,-44.6,-4.6,0.0,-26.0
552900,-47.2,-4.6,0.1,-26.0
552910,-49.7,-4.6,0.3,-25.0
552920,-52.3,-4.5,0.5,-25.0
552930,-54.8,-4.5,0.9,-24.0
552940,-57.2,-4.4,1.3,-24.0
552950,-59.6,-4.4,1.6,-23.0
552960,-62.0,-4.3,2.0,-23.0
552970,-64.3,-4.2,2.6,-23.0
552980,-66.5,-4.2,3.0,-22.0
552990,-68.8,-4.1,3.4,-22.0
553000,-70.9,-4.0,4.0,-22.0
553010,-73.1,-3.9,4.3,-21.0
553020,-75.2,-3.8,4.6,-21.0
553030,-77.3,-3.8,5.0,-20.0
553040,-79.3,-3.7,5.4,-20.0
553050,-81.3,-3.6,5.7,-20.0
553060,-83.3,-3.5,6.1,-20.0
553070,-85.2,-3.4,6.4,-19.0
553080,-87.1,-3.3,6.7,-19.0
553090,-88.9,-3.2,7.0,-19.0
553100,-90.7,-3.2,7.3,-19.0
553110,-92.5,-3.1,7.5,-18.0
553120,-94.2,-3.0,7.7,-18.0
553130,-95.8,-2.9,7.9,-18.0
553140,-97.5,-2.8,8.1,-18.0
553150,-99.1,-2.7,8.2,-17.0
553160,-100.7,-2.7,8.2,-17.0
553170,-102.2,-2.6,8.4,-17.0
553180,-103.7,-2.5,8.4,-17.0
553190,-105.2,-2.5,8.4,-16.0
553200,-106.7,-2.4,8.4,-16.0
553210,-108.1,-2.3,8.3,-16.0
553220,-109.5,-2.3,8.2,-16.0
553230,-110.8,-2.2,8.3,-16.0
553240,-112.2,-2.2,8.2,-15.0
553250,-113.4,-2.1,8.2,-15.0
553260,-114.7,-2.0,8.1,-15.0
553270,-115.9,-2.0,8.0,-15.0
553280,-117.2,-2.0,7.8,-15.0
553290,-118.4,-1.9,7.6,-14.0
553300,-119.7,-1.9,7.3,-14.0
553310,-120.8,-1.9,7.2,-14.0
553320,-121.9,-1.8,7.1,-14.0
553330,-123.0,-1.7,7.2,-14.0
553340,-124.1,-1.7,7.0,-14.0
553350,-125.1,-1.7,6.9,-13.0
553360,-126.1,-1.6,6.7,-13.0
553370,-127.1,-1.6,6.5,-13.0
553380,-128.1,-1.6,6.3,-13.0
553390,-129.1,-1.5,6.1,-13.0
553400,-130.1,-1.5,5.9,-13.0
553420,-132.0,-1.5,5.5,-12.0
553430,-132.9,-1.4,5.3,-12.0
553440,-133.8,-1.4,5.2,-12.0
553450,-134.6,-1.4,5.0,-12.0
553460,-135.5,-1.4,4.8,-12.0
553470,-136.4,-1.4,4.4,-11.0
553480,-137.3,-1.3,4.3,-11.0
553490,-138.1,-1.3,4.1,-11.0
553500,-139.0,-1.3,3.9,-11.0
553510,-139.8,-1.3,3.8,-11.0
553520,-140.6,-1.3,3.5,-11.0
553530,-141.3,-1.3,3.5,-10.0
553540,-142.1,-1.2,3.4,-10.0
553550,-142.8,-1.2,3.3,-10.0
553560,-143.5,-1.2,3.2,-10.0
553570,-144.2,-1.2,3.1,-10.0
553580,-144.9,-1.1,3.1,-10.0
553590,-145.6,-1.1,2.9,-10.0
553600,-146.3,-1.1,2.8,-10.0
553610,-146.9,-1.1,2.7,-9.0
553620,-147.6,-1.1,2.7,-9.0
553630,-148.3,-1.1,2.4,-9.0
553640,-148.9,-1.1,2.4,-9.0
553650,-149.5,-1.0,2.3,-9.0
553660,-150.1,-1.0,2.2,-9.0
553670,-150.7,-1.0,2.1,-9.0
553680,-151.3,-1.0,2.0,-9.0
553690,-151.9,-1.0,1.9,-9.0
553700,-152.5,-1.0,1.8,-8.0
553710,-153.1,-1.0,1.7,-8.0
553720,-153.7,-1.0,1.6,-8.0
553730,-154.2,-1.0,1.6,-8.0
553740,-154.7,-0.9,1.6,-8.0
553750,-155.3,-0.9,1.6,-8.0
553760,-155.8,-0.9,1.4,-8.0
553770,-156.3,-0.9,1.5,-8.0
553780,-156.8,-0.9,1.4,-8.0
553790,-157.3,-0.9,1.3,-8.0
553800,-157.9,-0.9,1.2,-7.0
553810,-158.3,-0.8,1.2,-7.0
553820,-158.8,-0.8,1.2,-7.0
553830,-159.3,-0.8,1.2,-7.0
553840,-159.7,-0.8,1.2,-7.0
553850,-160.1,-0.8,1.2,-7.0
553860,-160.5,-0.7,1.3,-7.0
553870,-160.9,-0.7,1.3,-7.0
553880,-161.3,-0.7,1.3,-7.0
553890,-161.7,-0.7,1.3,-7.0
553900,-162.1,-0.7,1.3,-7.0
553910,-162.5,-0.7,1.3,-7.0
553920,-162.9,-0.6,1.3,-7.0
553930,-163.2,-0.6,1.3,-7.0
553940,-163.6,-0.6,1.3,-7.0
553950,-163.9,-0.6,1.2,-7.0
553960,-164.3,-0.6,1.2,-6.0
553970,-164.6,-0.6,1.1,-6.0
553980,-164.9,-0.6,1.1,-6.0
553990,-165.2,-0.6,1.2,-6.0
554000,-165.5,-0.5,1.1,-6.0
554010,-165.8,-0.5,1.1,-6.0
554020,-166.2,-0.5,1.0,-6.0
554030,-166.4,-0.5,1.1,-6.0
554040,-166.7,-0.5,1.0,-6.0
554050,-167.0,-0.5,0.9,-6.0
554060,-167.3,-0.5,0.9,-6.0
554070,-167.6,-0.5,0.9,-6.0
554080,-167.9,-0.5,0.8,-6.0
554090,-168.1,-0.5,0.8,-6.0
554100,-168.4,-0.5,0.8,-6.0
554110,-168.7,-0.5,0.7,-6.0
554120,-169.0,-0.5,0.6,-6.0
554130,-169.2,-0.5,0.5,-6.0
554140,-169.5,-0.5,0.5,-6.0
554150,-169.8,-0.4,0.4,-5.0
