tick,pos_deg,vel_degs,acc_degs2,pwm
32000,159.1,1.0,-3.6,7.0
32010,159.7,1.0,-3.7,7.0
32020,160.3,1.0,-3.5,7.0
32030,160.9,0.9,-3.4,7.0
32040,161.5,0.9,-3.3,7.0
32050,162.0,0.9,-3.3,7.0
32060,162.6,0.9,-3.2,7.0
32070,163.1,0.9,-3.1,7.0
32080,163.6,0.8,-3.1,7.0
32090,164.1,0.8,-3.0,7.0
32100,164.7,0.8,-2.8,7.0
32110,165.2,0.8,-2.7,6.0
32120,165.7,0.8,-2.6,6.0
32130,166.2,0.8,-2.6,6.0
32140,166.6,0.8,-2.5,6.0
32150,167.1,0.8,-2.4,6.0
32160,167.6,0.8,-2.2,6.0
32170,168.0,0.7,-2.2,6.0
32180,168.5,0.7,-2.1,6.0
32190,168.9,0.7,-2.0,6.0
32200,169.3,0.7,-2.1,6.0
32210,169.7,0.7,-2.1,6.0
32220,170.0,0.6,-2.2,6.0
32230,170.4,0.6,-2.1,6.0
32240,170.8,0.6,-1.9,6.0
32250,171.2,0.6,-1.8,5.0
32260,171.6,0.6,-1.8,5.0
32270,172.0,0.6,-1.7,5.0
32280,172.4,0.6,-1.5,5.0
32290,172.7,0.6,-1.6,5.0
32300,173.0,0.6,-1.6,5.0
32310,173.3,0.6,-1.5,5.0
32320,173.6,0.5,-1.6,5.0
32330,173.9,0.5,-1.5,5.0
32340,174.2,0.5,-1.5,5.0
32350,174.5,0.5,-1.4,5.0
32360,174.8,0.5,-1.3,5.0
32370,175.1,0.5,-1.2,5.0
32380,175.4,0.5,-1.2,5.0
32390,175.7,0.5,-1.2,5.0
32400,176.0,0.5,-1.1,5.0
32410,176.3,0.5,-1.0,5.0
32420,176.5,0.5,-0.9,4.0
32430,176.8,0.5,-0.9,4.0
32440,177.1,0.4,-0.8,4.0
32450,177.3,0.4,-0.8,4.0
32460,177.5,0.4,-0.8,4.0
32470,177.8,0.4,-0.9,4.0
32480,178.0,0.4,-0.8,4.0
32490,178.2,0.4,-0.9,4.0
32500,178.4,0.4,-0.9,4.0
32510,178.6,0.4,-0.8,4.0
