tick,pos_deg,vel_degs,acc_degs2,pwm
914000,72.3,0.0,0.0,27.0
914010,74.5,0.0,0.0,26.0
914020,76.8,0.0,0.0,30.0
914030,79.0,0.0,0.0,30.0
914040,81.3,0.0,0.0,29.0
914050,83.7,0.0,0.0,29.0
914060,86.1,0.0,0.0,28.0
914070,88.5,0.0,0.0,28.0
914080,90.9,0.0,0.0,27.0
914090,93.3,0.0,0.0,27.0
914100,95.7,0.0,0.0,26.0
914110,98.1,0.0,0.0,26.0
914120,100.5,0.0,0.0,25.0
914130,102.8,0.0,0.0,25.0
914140,105.1,0.0,0.0,24.0
914150,107.5,0.0,0.0,24.0
914160,109.7,0.0,0.0,23.0
914170,111.9,0.0,0.0,23.0
914180,114.1,0.0,0.0,22.0
914190,116.2,0.0,0.0,22.0
914200,118.4,0.0,0.0,22.0
914210,120.4,0.0,0.0,21.0
914220,122.4,0.0,0.0,21.0
914230,124.3,0.0,0.0,20.0
914240,126.2,0.0,0.0,20.0
914250,128.1,0.0,0.0,20.0
914260,129.9,0.0,0.0,19.0
914270,131.6,0.0,0.0,19.0
914280,133.4,0.0,0.0,19.0
914290,135.1,0.0,0.0,18.0
914300,136.7,0.0,0.0,18.0
914310,138.3,0.0,0.0,18.0
914320,139.9,0.0,0.0,17.0
914330,141.5,0.0,0.0,17.0
914340,143.1,0.0,0.0,17.0
914350,144.6,0.0,0.0,16.0
914360,146.1,0.0,0.0,16.0
914370,147.5,0.0,0.0,16.0
914380,149.0,0.0,0.0,15.0
914390,150.4,0.0,0.0,15.0
914400,151.8,0.0,0.0,15.0
914410,153.1,0.0,0.0,15.0
914420,154.4,0.0,0.0,14.0
914430,155.7,0.0,0.0,14.0
914440,156.9,0.0,0.0,14.0
914450,158.2,0.0,0.0,14.0
914460,159.3,0.0,0.0,13.0
914470,160.5,0.0,0.0,13.0
914480,161.6,0.0,0.0,13.0
914490,162.7,0.0,0.0,13.0
914500,163.6,0.0,0.0,12.0
914510,164.6,0.0,0.0,12.0
914520,165.6,0.0,0.0,12.0
914530,166.6,0.0,0.0,12.0
914540,167.5,0.0,0.0,12.0
914550,168.4,0.0,0.0,12.0
914560,169.3,0.0,0.0,11.0
914570,170.2,0.0,0.0,11.0
914580,171.1,0.0,0.0,11.0
914590,171.9,0.0,0.0,11.0
914600,172.7,0.0,0.0,11.0
914610,173.5,0.0,0.0,11.0
914620,174.3,0.0,0.0,10.0
914630,175.1,0.0,0.0,10.0
914640,175.8,0.0,0.0,10.0
914650,176.6,0.0,0.0,10.0
914660,177.3,0.0,0.0,10.0
914670,178.0,0.0,0.0,10.0
914680,178.7,0.0,0.0,9.0
914690,179.4,0.0,0.0,9.0
914700,180.1,0.0,0.0,9.0
914710,180.8,0.0,0.0,9.0
914720,181.4,0.0,0.0,9.0
914730,182.1,0.0,0.0,9.0
914740,182.7,0.0,0.0,9.0
914750,183.2,0.0,0.0,8.0
914760,183.9,0.0,0.0,8.0
914770,184.4,0.0,0.0,2.0
914780,185.0,0.0,0.0,2.0
914790,185.4,0.0,0.0,2.0
914800,185.9,0.0,0.0,2.0
914810,186.2,0.0,0.0,8.0
914820,186.5,0.0,0.0,8.0
914830,186.8,0.0,0.0,8.0
914840,187.2,0.0,0.0,8.0
914850,187.6,0.0,0.0,8.0
914860,188.0,0.0,0.0,7.0
914870,188.4,0.0,0.0,7.0
914890,189.1,0.0,0.0,7.0
914900,189.5,0.0,0.0,7.0
914910,189.9,0.0,0.0,7.0
914920,190.2,0.0,0.0,7.0
914930,190.5,0.0,0.0,7.0
914940,190.9,0.0,0.0,7.0
914950,191.2,0.0,0.0,7.0
914960,191.5,0.0,0.0,7.0
914970,191.9,0.0,0.0,7.0
914980,192.2,0.0,0.0,7.0
914990,192.5,0.0,0.0,6.0
915000,192.8,0.0,0.0,6.0
915010,193.2,0.0,0.0,6.0
915020,193.4,0.0,0.0,6.0
915030,193.8,0.0,0.0,6.0
915040,194.1,0.0,0.0,6.0
915050,194.3,0.0,0.0,6.0
915060,194.6,0.0,0.0,6.0
915070,194.9,0.0,0.0,2.0
915080,195.1,0.0,0.0,2.0
915090,195.4,0.0,0.0,2.0
915100,195.6,0.0,0.0,-2.0
915110,195.7,0.0,0.0,-2.0
915120,195.8,0.0,0.0,-2.0
915130,195.8,0.0,0.0,2.0
915140,195.8,0.0,0.0,2.0
915150,195.8,0.0,0.0,6.0
915160,195.8,0.0,0.0,6.0
915170,195.8,0.0,0.0,6.0
915180,195.9,0.0,0.0,6.0
915190,196.0,0.0,0.0,-2.0
915200,196.1,0.0,0.0,-2.0
915210,196.2,0.0,0.0,-2.0
915220,196.2,0.0,0.0,-2.0
915230,196.2,0.0,0.0,-2.0
915240,196.2,0.0,0.0,-2.0
915250,196.2,0.0,0.0,-2.0
915260,196.1,0.0,0.0,-2.0
915270,196.1,0.0,0.0,2.0
915280,196.1,0.0,0.0,-2.0
915290,196.1,0.0,0.0,-2.0
915300,196.1,0.0,0.0,-2.0
915310,196.1,0.0,0.0,-2.0
915320,196.1,0.0,0.0,-2.0
915330,196.1,0.0,0.0,-2.0
915340,196.1,0.0,0.0,-2.0
915350,196.1,0.0,0.0,-2.0
915360,196.1,0.0,0.0,-2.0
915370,196.0,0.0,0.0,-2.0
915380,196.0,0.0,0.0,-2.0
915390,196.0,0.0,0.0,-2.0
915400,196.0,0.0,0.0,2.0
915410,196.0,0.0,0.0,2.0
915420,195.9,0.0,0.0,-2.0
915430,195.9,0.0,0.0,2.0
915440,195.9,0.0,0.0,-2.0
915450,196.0,0.0,0.0,-2.0
915460,195.9,0.0,0.0,-2.0
915470,195.9,0.0,0.0,-2.0
915480,195.9,0.0,0.0,-2.0
915490,195.9,0.0,0.0,-2.0
915500,195.9,0.0,0.0,-2.0
915510,195.9,0.0,0.0,-2.0
915520,195.9,0.0,0.0,-2.0
