tick,pos_deg,vel_degs,acc_degs2,pwm
292000,160.5,2.0,-8.7,14.0
292010,161.7,1.9,-8.6,14.0
292020,162.9,1.9,-8.5,14.0
292030,164.0,1.8,-8.5,13.0
292040,165.1,1.8,-8.3,13.0
292050,166.2,1.7,-8.2,13.0
292060,167.3,1.7,-7.9,13.0
292070,168.4,1.6,-7.7,12.0
292080,169.4,1.6,-7.5,12.0
292090,170.4,1.6,-7.3,12.0
292100,171.4,1.5,-7.1,12.0
292110,172.4,1.5,-6.9,12.0
292120,173.3,1.5,-6.6,11.0
292130,174.2,1.4,-6.4,11.0
292140,175.1,1.4,-6.2,11.0
292150,176.0,1.4,-5.9,11.0
292160,176.9,1.3,-5.8,11.0
292170,177.7,1.3,-5.6,10.0
292180,178.6,1.3,-5.3,10.0
292190,179.4,1.3,-5.2,10.0
292200,180.2,1.3,-4.9,10.0
292210,181.0,1.2,-4.7,10.0
292220,181.8,1.2,-4.5,9.0
292230,182.5,1.2,-4.3,9.0
292240,183.3,1.2,-4.1,9.0
292250,184.0,1.2,-3.9,9.0
292260,184.8,1.2,-3.7,4.0
292270,185.5,1.1,-3.6,4.0
292280,186.1,1.1,-3.5,4.0
292290,186.7,1.0,-3.6,8.0
292300,187.2,1.0,-3.7,4.0
292310,187.6,0.9,-4.0,0.0
292320,188.1,0.8,-4.2,0.0
292330,188.4,0.8,-4.5,0.0
292340,188.7,0.7,-4.9,0.0
292350,188.9,0.6,-5.3,0.0
292360,189.0,0.4,-5.7,0.0
292370,189.1,0.4,-6.0,0.0
292380,189.2,0.2,-6.4,0.0
292390,189.2,0.2,-6.6,0.0
292400,189.2,0.1,-6.8,1.0
292410,189.2,0.0,-6.9,1.0
292420,189.2,-0.1,-6.9,20.0
292430,189.3,-0.1,-6.6,1.0
292440,189.5,-0.1,-6.0,1.0
292450,189.7,0.0,-5.4,1.0
292470,190.1,0.0,-4.3,20.0
292480,190.6,0.1,-3.1,20.0
292490,191.2,0.3,-1.6,0.0
292500,191.9,0.4,-0.5,0.0
292510,192.4,0.5,0.2,0.0
292520,192.8,0.6,0.7,-1.0
292530,193.1,0.6,0.9,-1.0
292540,193.4,0.5,0.7,-1.0
292550,193.5,0.5,0.3,-1.0
292560,193.5,0.4,-0.1,-1.0
292570,193.6,0.4,-0.5,-1.0
292580,193.6,0.3,-0.9,-1.0
292590,193.6,0.2,-1.2,-1.0
292600,193.6,0.2,-1.4,-1.0
292610,193.6,0.1,-1.5,-1.0
292620,193.6,0.1,-1.6,-1.0
292630,193.6,0.1,-1.7,-1.0
292640,193.6,0.0,-1.7,0.0
292650,193.6,0.0,-1.8,19.0
292660,193.6,0.0,-1.7,19.0
292670,193.6,0.0,-1.7,19.0
292680,194.1,0.1,-0.4,19.0
292690,194.7,0.3,0.8,-1.0
292700,195.2,0.4,1.9,-1.0
292710,195.7,0.5,2.4,-1.0
292720,196.0,0.6,2.7,-2.0
292730,196.3,0.6,2.8,-2.0
292740,196.5,0.6,2.5,-2.0
292750,196.6,0.5,2.0,-2.0
292760,196.6,0.4,1.4,-2.0
292770,196.6,0.4,0.9,-2.0
292780,196.6,0.3,0.5,-2.0
292790,196.6,0.2,0.2,-2.0
292800,196.6,0.2,-0.1,-2.0
292810,196.6,0.2,-0.4,-2.0
292820,196.6,0.1,-0.5,-2.0
292830,196.5,0.1,-0.9,-1.0
292840,196.4,0.0,-1.1,-1.0
292850,196.4,0.0,-1.3,17.0
292870,196.4,0.0,-1.2,17.0
292880,196.5,0.0,-0.9,17.0
292890,197.0,0.2,0.5,17.0
292900,197.7,0.4,1.8,-2.0
292910,198.3,0.5,2.9,-2.0
292920,198.7,0.6,3.3,-2.0
292930,199.2,0.6,3.6,-3.0
292940,199.5,0.7,3.6,-3.0
292950,199.6,0.6,3.2,-3.0
292960,199.7,0.6,2.5,-3.0
292970,199.7,0.5,1.8,-3.0
292980,199.7,0.4,1.2,-3.0
292990,199.7,0.3,0.7,-3.0
293000,199.7,0.3,0.3,-3.0
293010,199.7,0.2,0.0,-3.0
293020,199.6,0.2,-0.5,-3.0
293030,199.5,0.1,-1.1,-3.0
293040,199.3,0.0,-1.5,-2.0
293050,199.2,-0.1,-1.9,16.0
293060,199.2,-0.1,-1.8,-2.0
293070,199.2,-0.1,-1.7,-2.0
293080,199.2,-0.1,-1.7,-2.0
293090,199.2,-0.1,-1.6,-2.0
293100,199.2,-0.1,-1.5,-2.0
293110,199.2,-0.1,-1.4,-2.0
293120,199.1,-0.1,-1.4,-2.0
293130,199.0,-0.1,-1.4,-2.0
293140,199.0,-0.1,-1.4,-2.0
293150,198.9,-0.1,-1.3,-2.0
293160,198.9,-0.1,-1.3,-2.0
293170,198.8,-0.2,-1.3,-2.0
293180,198.7,-0.2,-1.2,-2.0
293190,198.6,-0.2,-1.2,-2.0
293200,198.5,-0.2,-1.2,-2.0
293210,198.5,-0.2,-1.2,-2.0
293220,198.4,-0.2,-1.0,-2.0
293230,198.3,-0.2,-1.0,-2.0
293240,198.3,-0.2,-0.8,-2.0
293250,198.2,-0.2,-0.8,-2.0
293260,198.1,-0.2,-0.6,-2.0
293270,198.1,-0.2,-0.6,-2.0
293280,198.0,-0.2,-0.5,-2.0
293290,198.0,-0.1,-0.4,-2.0
293300,197.9,-0.1,-0.3,-2.0
293310,197.8,-0.1,-0.2,-2.0
293320,197.8,-0.1,-0.2,-2.0
293330,197.7,-0.1,-0.1,-2.0
293340,197.6,-0.1,-0.1,-2.0
293350,197.6,-0.1,0.0,-2.0
293360,197.5,-0.1,0.1,-2.0
293370,197.5,-0.1,0.2,-2.0
293380,197.4,-0.1,0.2,-2.0
293390,197.4,-0.1,0.3,-2.0
293400,197.3,-0.1,0.2,-2.0
293410,197.3,-0.1,0.4,-2.0
293420,197.3,-0.1,0.4,-2.0
293430,197.2,-0.1,0.4,-2.0
293440,197.1,-0.1,0.4,-2.0
293450,197.1,-0.1,0.4,-2.0
293460,197.1,-0.1,0.4,-2.0
293470,197.0,-0.1,0.5,-3.0
293480,197.0,-0.1,0.6,-3.0
293490,197.0,-0.1,0.6,-3.0
293500,196.9,-0.1,0.6,-3.0
293510,196.9,0.0,0.5,-3.0
293520,196.8,-0.1,0.4,14.0
293530,196.8,0.0,0.5,-3.0
293540,196.8,0.0,0.6,14.0
293550,196.8,0.0,0.7,14.0
293560,197.0,0.1,1.3,14.0
293570,197.4,0.2,2.2,-3.0
293580,197.8,0.3,2.8,-3.0
293590,198.1,0.4,3.2,-3.0
293600,198.2,0.4,3.2,-3.0
293610,198.3,0.4,2.8,-4.0
293620,198.3,0.3,2.4,-4.0
293630,198.3,0.3,2.0,-4.0
293640,198.2,0.2,1.2,-3.0
293650,198.0,0.1,0.7,-3.0
293660,197.9,0.1,0.2,-3.0
293670,197.8,0.0,-0.2,-3.0
293680,197.6,0.0,-0.5,13.0
293690,197.6,0.0,-0.6,14.0
293700,197.6,0.0,-0.5,14.0
293710,197.6,0.0,-0.5,14.0
293720,197.8,0.0,0.1,14.0
293730,198.2,0.2,1.0,13.0
293740,198.7,0.3,1.9,-3.0
293750,199.1,0.4,2.6,-4.0
293760,199.5,0.5,3.0,-4.0
293770,199.7,0.5,3.0,-4.0
293780,199.9,0.5,2.9,-4.0
293790,200.0,0.4,2.4,-4.0
293800,200.0,0.4,1.8,-4.0
293810,200.0,0.3,1.3,-4.0
293820,199.9,0.2,0.6,-4.0
293830,199.8,0.2,-0.1,-4.0
293840,199.6,0.1,-0.7,-4.0
293850,199.4,0.0,-1.3,-4.0
293860,199.3,-0.1,-1.7,12.0
293870,199.2,-0.1,-1.8,-3.0
293880,199.1,-0.1,-1.9,-3.0
293890,199.1,-0.1,-1.7,-3.0
293900,199.1,-0.1,-1.7,-3.0
293910,199.0,-0.1,-1.8,-3.0
293920,198.9,-0.2,-1.8,-3.0
293930,198.8,-0.2,-1.8,-3.0
293940,198.7,-0.2,-1.9,-3.0
293950,198.6,-0.2,-1.9,-3.0
293960,198.5,-0.2,-1.8,-3.0
293970,198.4,-0.2,-1.9,-3.0
293980,198.3,-0.2,-1.8,-3.0
293990,198.1,-0.3,-1.8,-3.0
294000,198.0,-0.3,-1.8,-3.0
294010,197.9,-0.3,-1.6,-3.0
294020,197.8,-0.3,-1.6,-3.0
294030,197.7,-0.3,-1.6,-3.0
294040,197.5,-0.3,-1.5,-3.0
294050,197.4,-0.3,-1.4,-3.0
294060,197.3,-0.3,-1.3,-3.0
294080,197.0,-0.3,-1.2,-3.0
294090,197.0,-0.3,-1.0,-3.0
294100,196.8,-0.3,-1.0,-3.0
294110,196.7,-0.3,-0.8,-3.0
294120,196.6,-0.3,-0.8,-3.0
294130,196.5,-0.3,-0.7,-3.0
294140,196.4,-0.2,-0.6,-3.0
294150,196.3,-0.2,-0.6,-3.0
294160,196.1,-0.2,-0.5,-3.0
294170,196.0,-0.2,-0.5,-3.0
294180,195.9,-0.3,-0.5,-3.0
294190,195.8,-0.2,-0.3,-3.0
294200,195.6,-0.2,-0.3,-3.0
294210,195.6,-0.2,-0.2,-3.0
294220,195.4,-0.2,-0.2,-3.0
294230,195.3,-0.2,-0.2,-3.0
294240,195.2,-0.2,-0.2,-3.0
294250,195.0,-0.2,-0.2,-3.0
294260,194.9,-0.2,-0.1,-3.0
294270,194.8,-0.2,-0.1,-3.0
294280,194.6,-0.2,-0.1,-3.0
294290,194.5,-0.2,-0.1,-3.0
294300,194.4,-0.2,-0.1,-3.0
294310,194.2,-0.2,-0.1,-3.0
294320,194.1,-0.2,-0.1,-3.0
294330,194.0,-0.2,-0.1,-3.0
294340,193.8,-0.2,0.0,-3.0
294350,193.8,-0.2,0.1,-3.0
294360,193.6,-0.2,0.1,-3.0
294370,193.5,-0.2,0.1,-3.0
294380,193.4,-0.2,0.1,-3.0
294390,193.3,-0.2,0.2,-3.0
294400,193.1,-0.2,0.2,-3.0
294410,193.0,-0.2,0.1,-3.0
294420,192.9,-0.2,0.1,-3.0
294430,192.8,-0.2,0.2,-3.0
294440,192.7,-0.2,0.3,-3.0
294450,192.6,-0.2,0.3,-2.0
294460,192.5,-0.2,0.3,-2.0
294470,192.4,-0.2,0.4,-2.0
294480,192.3,-0.2,0.4,-2.0
294490,192.2,-0.2,0.4,-2.0
294500,192.2,-0.1,0.6,-3.0
294510,192.1,-0.1,0.7,-3.0
294520,192.0,-0.1,0.6,-3.0
294530,192.0,-0.1,0.7,-3.0
294540,191.9,-0.1,0.7,-3.0
294550,191.8,-0.1,0.6,-3.0
294560,191.8,-0.1,0.7,-3.0
294570,191.7,-0.1,0.6,-3.0
294580,191.6,-0.1,0.6,-3.0
294590,191.5,-0.1,0.5,-2.0
294600,191.5,-0.1,0.6,-2.0
294610,191.4,-0.1,0.5,-2.0
294620,191.3,-0.1,0.6,-2.0
294630,191.3,-0.1,0.6,-2.0
294640,191.2,-0.1,0.6,-3.0
294650,191.2,-0.1,0.6,-3.0
294660,191.2,-0.1,0.6,-3.0
294670,191.1,-0.1,0.5,-3.0
294680,191.0,-0.1,0.5,-2.0
294690,191.0,-0.1,0.5,-2.0
294700,190.9,-0.1,0.5,-2.0
294710,190.9,-0.1,0.5,-3.0
294720,190.9,-0.1,0.5,-3.0
294730,190.8,-0.1,0.5,-3.0
294740,190.8,-0.1,0.4,-3.0
294750,190.7,-0.1,0.3,-2.0
294760,190.6,-0.1,0.3,-2.0
294770,190.6,-0.1,0.3,-2.0
294780,190.5,-0.1,0.3,-2.0
294790,190.5,-0.1,0.3,-2.0
294800,190.5,-0.1,0.4,-2.0
294810,190.5,-0.1,0.4,-2.0
294820,190.4,-0.1,0.3,-2.0
294830,190.4,0.0,0.4,-3.0
294840,190.4,0.0,0.3,12.0
294850,190.4,0.0,0.4,12.0
294860,190.4,0.0,0.5,12.0
294870,190.5,0.0,0.8,12.0
294880,190.8,0.1,1.5,12.0
294890,191.2,0.3,2.3,-3.0
294900,191.6,0.4,2.9,-3.0
294910,192.0,0.4,3.4,-3.0
294920,192.2,0.5,3.4,-4.0
294930,192.4,0.5,3.1,-4.0
294940,192.4,0.4,2.6,-4.0
294950,192.4,0.4,2.1,-4.0
294960,192.4,0.3,1.5,-4.0
294970,192.2,0.2,0.8,-3.0
294980,192.1,0.1,0.2,-3.0
294990,192.0,0.1,-0.2,-3.0
295000,191.9,0.0,-0.7,-3.0
295010,191.8,0.0,-0.9,11.0
295020,191.7,-0.1,-1.1,11.0
295030,191.7,-0.1,-1.1,-3.0
295040,191.7,-0.1,-1.0,-3.0
295050,191.7,0.0,-0.9,-3.0
295060,191.7,0.0,-0.8,11.0
295070,191.8,0.0,-0.7,11.0
295080,191.9,0.0,-0.5,11.0
295090,192.1,0.1,0.0,11.0
295100,192.3,0.1,0.6,-3.0
295110,192.7,0.2,1.1,-3.0
295120,192.9,0.3,1.3,-3.0
295130,193.0,0.3,1.4,-4.0
295140,193.1,0.3,1.1,-4.0
295150,193.1,0.2,0.8,-4.0
295160,193.1,0.2,0.5,-4.0
295170,192.9,0.1,-0.2,-3.0
295180,192.8,0.0,-0.6,-3.0
295190,192.7,0.0,-0.9,10.0
295200,192.6,0.0,-1.1,11.0
295210,192.6,-0.1,-1.2,11.0
295220,192.6,0.0,-1.0,-3.0
295230,192.7,0.0,-0.7,10.0
295240,192.9,0.1,-0.3,10.0
295250,193.2,0.1,0.3,-3.0
295260,193.4,0.2,0.7,-4.0
295270,193.6,0.2,0.9,-4.0
295280,193.7,0.2,0.9,-4.0
295290,193.7,0.2,0.6,-4.0
295300,193.7,0.2,0.3,-4.0
295310,193.7,0.1,0.0,-4.0
295320,193.5,0.0,-0.5,-4.0
295330,193.4,0.0,-0.9,10.0
295340,193.4,0.0,-1.0,10.0
295350,193.4,0.0,-1.0,10.0
295360,193.4,0.0,-0.9,10.0
295370,193.7,0.1,-0.2,10.0
295380,193.9,0.1,0.3,-4.0
295390,194.2,0.2,0.8,-4.0
295400,194.4,0.2,0.9,-4.0
295410,194.4,0.2,0.8,-4.0
295420,194.4,0.2,0.5,-4.0
295430,194.4,0.1,0.2,-4.0
295440,194.4,0.1,-0.1,-4.0
295450,194.2,0.0,-0.5,-4.0
295460,194.2,0.0,-0.8,10.0
295470,194.1,0.0,-1.0,10.0
295480,194.1,0.0,-1.0,10.0
295490,194.1,0.0,-0.9,10.0
295500,194.4,0.1,-0.2,9.0
295510,194.6,0.1,0.3,-4.0
295520,194.8,0.2,0.7,-4.0
295530,195.0,0.2,0.8,-4.0
295540,195.0,0.2,0.6,-4.0
295550,195.0,0.2,0.4,-4.0
295560,195.0,0.1,0.1,-4.0
295570,194.9,0.1,-0.4,-4.0
295580,194.7,0.0,-0.8,-4.0
295590,194.6,0.0,-1.0,9.0
295600,194.5,-0.1,-1.2,9.0
295610,194.5,-0.1,-1.1,-4.0
295620,194.5,-0.1,-1.0,-4.0
295630,194.5,-0.1,-1.0,-4.0
295640,194.5,-0.1,-0.9,-4.0
295650,194.5,-0.1,-0.9,-4.0
295660,194.4,-0.1,-1.2,-4.0
295670,194.2,-0.2,-1.4,-4.0
295680,194.1,-0.2,-1.6,-4.0
295690,193.9,-0.2,-1.6,-3.0
295710,193.6,-0.3,-1.8,-3.0
295720,193.5,-0.3,-1.8,-3.0
295730,193.4,-0.3,-1.8,-3.0
295740,193.2,-0.3,-1.7,-3.0
295750,193.0,-0.3,-1.8,-3.0
295760,192.9,-0.3,-1.7,-3.0
295770,192.8,-0.3,-1.6,-3.0
295780,192.7,-0.3,-1.5,-3.0
295790,192.5,-0.3,-1.5,-3.0
295800,192.3,-0.3,-1.4,-3.0
295810,192.2,-0.3,-1.3,-3.0
295820,192.1,-0.3,-1.2,-3.0
295830,192.0,-0.3,-1.1,-3.0
295840,191.8,-0.3,-1.0,-3.0
295850,191.7,-0.3,-0.8,-3.0
295860,191.6,-0.3,-0.7,-3.0
295870,191.5,-0.3,-0.6,-3.0
295880,191.4,-0.3,-0.5,-3.0
295890,191.3,-0.2,-0.3,-3.0
295900,191.2,-0.2,-0.3,-3.0
295910,191.0,-0.2,-0.2,-3.0
295920,190.9,-0.2,-0.2,-3.0
295930,190.8,-0.2,-0.1,-3.0
295940,190.7,-0.2,-0.1,-3.0
295950,190.6,-0.2,0.0,-3.0
295960,190.5,-0.2,0.1,-3.0
295970,190.4,-0.2,0.2,-3.0
295980,190.3,-0.2,0.2,-3.0
295990,190.2,-0.2,0.2,-3.0
296000,190.1,-0.2,0.3,-3.0
296010,190.0,-0.2,0.3,-3.0
296020,189.9,-0.2,0.3,-3.0
296030,189.8,-0.2,0.4,-3.0
296040,189.7,-0.2,0.4,-3.0
296050,189.6,-0.2,0.3,-3.0
296060,189.5,-0.2,0.4,-3.0
296070,189.4,-0.2,0.4,-3.0
296080,189.3,-0.2,0.4,-3.0
296090,189.2,-0.2,0.3,-3.0
296100,189.1,-0.2,0.3,-3.0
296110,189.0,-0.2,0.4,-2.0
296120,188.9,-0.2,0.4,-2.0
296130,188.8,-0.1,0.4,-2.0
296140,188.7,-0.1,0.4,-2.0
296150,188.7,-0.1,0.4,-2.0
296160,188.6,-0.1,0.5,-2.0
296170,188.5,-0.1,0.5,-2.0
296180,188.4,-0.1,0.5,-2.0
296190,188.4,-0.1,0.5,-2.0
296200,188.3,-0.1,0.6,-2.0
296210,188.3,-0.1,0.6,-2.0
296220,188.2,-0.1,0.6,-2.0
296230,188.2,-0.1,0.6,-2.0
296240,188.2,-0.1,0.7,-2.0
296250,188.1,-0.1,0.7,-2.0
296260,188.1,-0.1,0.7,-2.0
296270,188.0,-0.1,0.7,-2.0
296280,188.0,-0.1,0.7,-2.0
296290,188.0,0.0,0.8,-2.0
296300,188.0,0.0,0.7,10.0
296310,188.0,0.0,0.8,10.0
296320,188.0,0.0,0.8,10.0
296330,188.2,0.1,1.5,10.0
296340,188.6,0.2,2.2,-3.0
