tick,pos_deg,vel_degs,acc_degs2,pwm
620000,-51.5,-4.7,-0.8,-30.0
620010,-54.2,-4.7,-0.7,-29.0
620020,-56.9,-4.7,-0.7,-28.0
620030,-59.5,-4.7,-0.6,-27.0
620040,-62.2,-4.7,-0.5,-27.0
620050,-64.8,-4.7,-0.2,-26.0
620060,-67.4,-4.6,0.1,-25.0
620070,-69.9,-4.6,0.4,-25.0
620080,-72.4,-4.5,0.9,-24.0
620090,-74.8,-4.5,1.4,-24.0
620100,-77.2,-4.4,1.9,-23.0
620110,-79.5,-4.3,2.3,-23.0
620120,-81.9,-4.3,2.7,-22.0
620130,-84.1,-4.2,3.1,-22.0
620140,-86.4,-4.1,3.7,-21.0
620150,-88.5,-4.0,4.2,-21.0
620160,-90.6,-3.9,4.7,-21.0
620170,-92.6,-3.8,5.3,-20.0
620180,-94.7,-3.7,5.7,-20.0
620190,-96.6,-3.6,6.2,-19.0
620200,-98.6,-3.5,6.5,-19.0
620210,-100.4,-3.4,7.1,-19.0
620220,-102.2,-3.3,7.5,-19.0
620230,-104.0,-3.2,7.8,-18.0
620240,-105.7,-3.1,8.0,-18.0
620250,-107.4,-3.0,8.3,-18.0
620260,-109.1,-2.9,8.6,-17.0
620270,-110.7,-2.8,8.8,-17.0
620280,-112.2,-2.7,9.1,-17.0
620290,-113.7,-2.6,9.2,-17.0
620300,-115.3,-2.5,9.2,-16.0
620310,-116.8,-2.5,9.2,-16.0
620320,-118.2,-2.4,9.2,-16.0
620330,-119.7,-2.3,9.1,-16.0
620340,-121.0,-2.3,9.1,-15.0
620350,-122.3,-2.2,9.2,-15.0
620360,-123.6,-2.1,9.2,-15.0
620370,-124.8,-2.0,9.3,-15.0
620380,-126.0,-2.0,9.2,-15.0
620390,-127.3,-1.9,9.0,-14.0
620400,-128.5,-1.9,8.9,-14.0
620410,-129.6,-1.8,8.7,-14.0
620420,-130.8,-1.8,8.5,-14.0
620430,-131.9,-1.7,8.2,-13.0
620440,-133.0,-1.7,8.1,-13.0
620450,-134.1,-1.7,7.8,-13.0
620460,-135.1,-1.6,7.7,-13.0
620470,-136.1,-1.6,7.4,-13.0
620480,-137.2,-1.5,7.2,-12.0
620490,-138.2,-1.5,6.9,-12.0
620500,-139.2,-1.5,6.6,-12.0
620510,-140.1,-1.5,6.5,-12.0
620520,-141.0,-1.4,6.3,-12.0
620530,-141.9,-1.4,6.0,-11.0
620540,-142.8,-1.4,5.9,-11.0
620550,-143.7,-1.4,5.7,-11.0
620560,-144.5,-1.3,5.5,-11.0
620570,-145.4,-1.3,5.3,-11.0
620580,-146.2,-1.3,5.2,-10.0
620590,-147.0,-1.2,5.0,-10.0
620600,-147.7,-1.2,4.8,-10.0
620610,-148.5,-1.2,4.7,-10.0
620620,-149.3,-1.2,4.4,-10.0
620630,-150.0,-1.2,4.3,-10.0
620640,-150.7,-1.1,4.1,-10.0
620650,-151.4,-1.1,3.9,-9.0
620660,-152.1,-1.1,3.8,-9.0
620670,-152.8,-1.1,3.7,-9.0
620680,-153.5,-1.1,3.5,-9.0
620690,-154.1,-1.0,3.4,-9.0
620700,-154.7,-1.0,3.3,-9.0
620710,-155.4,-1.0,3.1,-9.0
620720,-156.0,-1.0,3.1,-8.0
620730,-156.6,-1.0,2.9,-8.0
620740,-157.2,-1.0,2.7,-8.0
620750,-157.7,-0.9,2.7,-8.0
620760,-158.3,-0.9,2.6,-8.0
620770,-158.9,-0.9,2.4,-8.0
620780,-159.4,-0.9,2.4,-8.0
620790,-159.9,-0.9,2.3,-8.0
620800,-160.4,-0.8,2.3,-7.0
620810,-160.9,-0.8,2.3,-7.0
620820,-161.4,-0.8,2.1,-7.0
620830,-161.9,-0.8,2.1,-7.0
620840,-162.3,-0.8,2.0,-7.0
620850,-162.7,-0.7,2.1,-7.0
620860,-163.2,-0.7,1.9,-7.0
620870,-163.6,-0.7,1.9,-7.0
620880,-164.0,-0.7,1.9,-7.0
620890,-164.4,-0.7,1.9,-7.0
620900,-164.8,-0.7,1.8,-7.0
620910,-165.2,-0.7,1.7,-7.0
620920,-165.5,-0.6,1.7,-6.0
620930,-165.9,-0.6,1.7,-6.0
620940,-166.2,-0.6,1.7,-6.0
620950,-166.6,-0.6,1.6,-6.0
620960,-166.9,-0.6,1.5,-6.0
620970,-167.3,-0.6,1.5,-6.0
620980,-167.6,-0.5,1.5,-6.0
620990,-167.9,-0.5,1.5,-6.0
621000,-168.2,-0.5,1.3,-6.0
621010,-168.5,-0.5,1.3,-6.0
621020,-168.8,-0.5,1.3,-6.0
621030,-169.1,-0.5,1.2,-6.0
621040,-169.4,-0.5,1.1,-6.0
621050,-169.6,-0.5,1.1,-6.0
621060,-169.9,-0.5,1.1,-6.0
621070,-170.2,-0.4,1.0,-6.0
621080,-170.4,-0.4,1.0,-6.0
621090,-170.7,-0.4,0.9,-5.0
621100,-170.9,-0.4,0.9,-5.0
621110,-171.2,-0.4,0.8,-5.0
621120,-171.4,-0.4,0.8,-5.0
621130,-171.6,-0.4,0.9,-5.0
621140,-171.8,-0.4,0.8,-5.0
621150,-172.0,-0.4,0.8,-5.0
621160,-172.2,-0.4,0.8,-5.0
621170,-172.4,-0.3,0.7,-5.0
621180,-172.6,-0.3,0.7,-5.0
621190,-172.8,-0.3,0.6,-5.0
621200,-173.0,-0.3,0.6,-5.0
621210,-173.2,-0.3,0.5,-5.0
621220,-173.4,-0.3,0.5,-5.0
621230,-173.5,-0.3,0.5,-5.0
621240,-173.7,-0.3,0.5,-5.0
621250,-173.9,-0.3,0.3,-5.0
621260,-174.1,-0.3,0.3,-5.0
621270,-174.3,-0.3,0.3,-5.0
621280,-174.5,-0.3,0.2,-5.0
621290,-174.6,-0.3,0.2,0.0
621300,-174.8,-0.3,0.2,0.0
621310,-174.9,-0.3,0.3,0.0
621320,-175.0,-0.3,0.4,-1.0
621330,-175.0,-0.2,0.7,-1.0
621340,-175.0,-0.2,1.0,-1.0
621350,-175.0,-0.1,1.2,-1.0
621360,-175.0,-0.1,1.3,-1.0
621370,-175.0,-0.1,1.4,-1.0
621380,-175.0,0.0,1.5,-1.0
621390,-175.0,0.0,1.5,-1.0
621400,-175.0,0.0,1.5,-1.0
621410,-175.0,0.0,1.5,-1.0
621420,-175.0,0.0,1.4,-1.0
621430,-175.0,0.0,1.4,-1.0
621440,-175.0,0.0,1.3,-1.0
621450,-175.0,0.0,1.2,-1.0
621460,-175.0,0.0,1.2,-1.0
621470,-175.0,0.0,1.1,-1.0
621480,-175.0,0.0,1.0,-1.0
621500,-175.0,0.0,0.8,-1.0
621510,-175.0,0.0,0.7,-1.0
621520,-175.0,0.0,0.6,-1.0
621530,-175.0,0.0,0.5,-1.0
621540,-175.0,0.0,0.5,-1.0
621550,-175.0,0.0,0.4,-1.0
621560,-175.0,0.0,0.3,-1.0
621570,-175.0,0.0,0.2,-1.0
621580,-175.0,0.0,0.2,-1.0
621590,-175.0,0.0,0.1,-1.0
621600,-175.0,0.0,0.0,-1.0
621610,-175.0,0.0,0.0,-1.0
621620,-175.0,0.0,-0.1,-1.0
621630,-175.0,0.0,-0.1,-1.0
621640,-175.0,0.0,-0.2,-1.0
621650,-175.0,0.0,-0.2,-1.0
621660,-175.0,0.0,-0.2,-1.0
621670,-175.0,0.0,-0.3,-1.0
621680,-175.0,0.0,-0.3,-1.0
621690,-175.0,0.0,-0.3,-1.0
621700,-175.0,0.0,-0.3,-1.0
621710,-175.0,0.0,-0.3,-1.0
621720,-175.0,0.0,-0.4,-1.0
621730,-175.0,0.0,-0.4,-1.0
621740,-175.0,0.0,-0.4,-1.0
621750,-175.0,0.0,-0.4,-1.0
621760,-175.0,0.0,-0.4,-1.0
621770,-175.0,0.0,-0.4,-1.0
621780,-175.0,0.0,-0.4,-1.0
621790,-175.0,0.0,-0.4,-1.0
621800,-175.0,0.0,-0.4,-1.0
621810,-175.0,0.0,-0.4,-1.0
621820,-175.0,0.0,-0.4,-1.0
621830,-175.0,0.0,-0.4,-1.0
621840,-175.0,0.0,-0.4,-1.0
621850,-175.0,0.0,-0.4,-1.0
621860,-175.0,0.0,-0.4,-1.0
621870,-175.0,0.0,-0.4,-1.0
621880,-175.0,0.0,-0.4,-1.0
621890,-175.0,0.0,-0.4,-1.0
621900,-175.0,0.0,-0.4,-1.0
621910,-175.0,0.0,-0.3,-1.0
621920,-175.0,0.0,-0.3,-1.0
621930,-175.0,0.0,-0.3,-1.0
621940,-175.0,0.0,-0.3,-1.0
621950,-175.0,0.0,-0.3,-1.0
621960,-175.0,0.0,-0.3,-1.0
621970,-175.0,0.0,-0.3,-1.0
621980,-175.0,0.0,-0.3,-1.0
621990,-175.0,0.0,-0.3,-1.0
