tick,pos_deg,vel_degs,acc_degs2,pwm
450000,-173.5,0.4,2.3,7.0
450010,-173.2,0.4,2.6,8.0
450020,-172.9,0.5,2.9,8.0
450030,-172.5,0.5,3.1,8.0
450040,-172.1,0.6,3.5,9.0
450050,-171.7,0.6,3.7,9.0
450060,-171.3,0.7,3.9,10.0
450070,-170.8,0.8,4.0,10.0
450080,-170.3,0.8,4.3,11.0
450090,-169.8,0.9,4.5,11.0
450100,-169.2,0.9,4.7,12.0
450110,-168.6,1.0,4.9,12.0
450120,-168.0,1.1,5.1,13.0
450130,-167.3,1.1,5.3,12.0
450140,-166.6,1.2,5.5,11.0
450150,-165.9,1.3,5.6,12.0
450160,-165.1,1.3,5.7,14.0
450170,-164.4,1.4,5.7,14.0
450180,-163.5,1.4,5.9,14.0
450190,-162.6,1.5,6.1,16.0
450200,-161.7,1.6,6.3,16.0
450210,-160.8,1.6,6.4,16.0
450220,-159.8,1.7,6.6,18.0
450230,-158.7,1.8,6.8,17.0
450240,-157.7,1.9,6.9,18.0
450250,-156.5,2.0,7.1,20.0
450260,-155.3,2.0,7.3,19.0
450270,-154.1,2.1,7.6,20.0
450280,-152.8,2.2,7.9,22.0
450290,-151.4,2.3,8.1,21.0
450300,-150.0,2.4,8.3,21.0
450310,-148.5,2.5,8.6,23.0
450320,-147.0,2.6,8.9,22.0
450330,-145.4,2.8,9.1,22.0
450340,-143.8,2.8,9.2,24.0
450350,-142.1,2.9,9.3,23.0
450360,-140.4,3.0,9.5,24.0
450370,-138.6,3.1,9.6,25.0
450380,-136.8,3.2,9.8,24.0
450390,-135.0,3.3,9.8,23.0
450400,-133.1,3.4,9.9,23.0
450410,-131.2,3.5,9.7,23.0
450420,-129.3,3.5,9.6,23.0
450430,-127.3,3.6,9.5,24.0
450440,-125.4,3.6,9.2,24.0
450450,-123.5,3.7,8.8,25.0
450460,-121.5,3.7,8.5,25.0
450470,-119.6,3.7,8.1,25.0
450480,-117.6,3.7,7.8,25.0
450490,-115.6,3.8,7.5,26.0
450500,-113.5,3.8,7.2,26.0
450510,-111.5,3.8,6.8,26.0
450520,-109.5,3.8,6.5,26.0
450530,-107.4,3.9,6.3,26.0
450540,-105.2,3.9,6.0,26.0
450550,-103.1,3.9,5.8,26.0
450560,-100.9,3.9,5.6,26.0
450570,-98.8,4.0,5.4,26.0
450580,-96.6,4.0,5.1,26.0
450590,-94.4,4.0,4.8,26.0
450600,-92.1,4.0,4.8,25.0
450610,-89.9,4.1,4.6,25.0
450620,-87.6,4.1,4.3,27.0
450630,-85.4,4.1,4.1,27.0
450640,-83.1,4.1,4.0,27.0
450650,-80.7,4.2,4.0,26.0
450660,-78.4,4.2,3.8,26.0
450670,-76.1,4.2,3.5,25.0
450680,-73.8,4.2,3.2,25.0
450690,-71.5,4.2,2.9,24.0
450700,-69.2,4.2,2.6,24.0
450710,-67.0,4.1,2.1,23.0
450720,-64.8,4.1,1.7,23.0
450730,-62.6,4.1,1.3,22.0
450740,-60.4,4.0,0.9,22.0
450750,-58.2,4.0,0.5,21.0
450760,-56.1,3.9,-0.1,21.0
450770,-54.0,3.9,-0.6,21.0
450780,-52.0,3.8,-1.2,20.0
450790,-50.0,3.7,-1.7,20.0
450800,-48.0,3.7,-2.1,20.0
450810,-46.1,3.6,-2.6,19.0
450820,-44.1,3.6,-3.0,19.0
450830,-42.1,3.5,-3.3,19.0
450850,-38.3,3.4,-3.9,18.0
450860,-36.5,3.3,-4.3,18.0
450870,-34.7,3.2,-4.6,17.0
450880,-32.9,3.2,-5.0,17.0
450890,-31.2,3.1,-5.2,17.0
