tick,pos_deg,vel_degs,acc_degs2,pwm
68000,59.2,0.0,0.0,-12.0
68010,58.4,0.0,0.0,-14.0
68020,57.6,0.0,0.0,-13.0
68030,56.8,0.0,0.0,-13.0
68040,55.9,0.0,0.0,-14.0
68050,55.1,0.0,0.0,-15.0
68060,54.2,0.0,0.0,-14.0
68070,53.2,0.0,0.0,-12.0
68080,52.3,0.0,0.0,-14.0
68090,51.3,0.0,0.0,-14.0
68100,50.4,0.0,0.0,-14.0
68110,49.5,0.0,0.0,-14.0
68120,48.4,0.0,0.0,-14.0
68130,47.4,0.0,0.0,-13.0
68140,46.4,0.0,0.0,-13.0
68150,45.4,0.0,0.0,-13.0
68160,44.4,0.0,0.0,-13.0
68170,43.5,0.0,0.0,-13.0
68180,42.5,0.0,0.0,-12.0
68190,41.5,0.0,0.0,-12.0
68200,40.5,0.0,0.0,-12.0
68210,39.6,0.0,0.0,-12.0
68220,38.7,0.0,0.0,-12.0
68230,37.8,0.0,0.0,-11.0
68240,36.9,0.0,0.0,-11.0
68250,36.0,0.0,0.0,-11.0
68260,35.1,0.0,0.0,-11.0
68270,34.3,0.0,0.0,-11.0
68280,33.5,0.0,0.0,-11.0
68290,32.6,0.0,0.0,-10.0
68300,31.8,0.0,0.0,-10.0
68310,31.0,0.0,0.0,-10.0
68320,30.2,0.0,0.0,-10.0
68330,29.4,0.0,0.0,-10.0
68350,27.9,0.0,0.0,-10.0
68360,27.1,0.0,0.0,-9.0
68370,26.4,0.0,0.0,-9.0
68380,25.7,0.0,0.0,-9.0
68390,25.0,0.0,0.0,-9.0
68400,24.4,0.0,0.0,-9.0
68410,23.7,0.0,0.0,-9.0
68420,23.0,0.0,0.0,-8.0
68430,22.3,0.0,0.0,-8.0
68440,21.7,0.0,0.0,-8.0
68450,21.1,0.0,0.0,-8.0
68460,20.4,0.0,0.0,-8.0
68470,19.8,0.0,0.0,-8.0
68480,19.3,0.0,0.0,-8.0
68490,18.6,0.0,0.0,-8.0
68500,18.1,0.0,0.0,-7.0
68510,17.5,0.0,0.0,-7.0
68520,17.0,0.0,0.0,-7.0
68530,16.5,0.0,0.0,-7.0
68540,16.0,0.0,0.0,-7.0
68550,15.4,0.0,0.0,-7.0
68560,14.9,0.0,0.0,-7.0
68570,14.5,0.0,0.0,-7.0
68580,14.0,0.0,0.0,-7.0
68590,13.5,0.0,0.0,-7.0
68600,13.1,0.0,0.0,-7.0
68610,12.6,0.0,0.0,-6.0
68620,12.2,0.0,0.0,-6.0
68630,11.7,0.0,0.0,-6.0
68640,11.3,0.0,0.0,-6.0
68650,10.9,0.0,0.0,-6.0
68660,10.5,0.0,0.0,-6.0
68670,10.1,0.0,0.0,-6.0
68680,9.8,0.0,0.0,-6.0
68690,9.4,0.0,0.0,-6.0
68700,9.0,0.0,0.0,-6.0
68710,8.7,0.0,0.0,-6.0
68720,8.3,0.0,0.0,-6.0
68730,8.0,0.0,0.0,-5.0
68740,7.6,0.0,0.0,-5.0
68750,7.3,0.0,0.0,-5.0
68760,7.0,0.0,0.0,-5.0
68770,6.7,0.0,0.0,-5.0
68780,6.4,0.0,0.0,-5.0
68790,6.2,0.0,0.0,-5.0
68800,5.9,0.0,0.0,-5.0
68810,5.6,0.0,0.0,-5.0
68820,5.3,0.0,0.0,-5.0
68830,5.1,0.0,0.0,-5.0
68840,4.8,0.0,0.0,-5.0
68850,4.6,0.0,0.0,-5.0
68860,4.3,0.0,0.0,-5.0
68870,4.1,0.0,0.0,-5.0
68880,3.8,0.0,0.0,-5.0
68890,3.6,0.0,0.0,-5.0
68900,3.4,0.0,0.0,-5.0
68910,3.1,0.0,0.0,-5.0
68920,2.9,0.0,0.0,-4.0
68930,2.7,0.0,0.0,-4.0
68940,2.5,0.0,0.0,-4.0
68950,2.3,0.0,0.0,-4.0
68960,2.2,0.0,0.0,-4.0
