tick,pos_deg,vel_degs,acc_degs2,pwm
146000,15.1,0.0,0.0,15.0
146010,15.9,0.0,0.0,15.0
146020,16.6,0.0,0.0,15.0
146030,17.4,0.0,0.0,15.0
146040,18.3,0.0,0.0,14.0
146050,19.1,0.0,0.0,14.0
146060,19.9,0.0,0.0,14.0
146070,20.9,0.0,0.0,14.0
146080,21.8,0.0,0.0,14.0
146090,22.7,0.0,0.0,13.0
146100,23.5,0.0,0.0,13.0
146110,24.5,0.0,0.0,13.0
146120,25.3,0.0,0.0,13.0
146130,26.2,0.0,0.0,13.0
146140,27.1,0.0,0.0,13.0
146150,27.9,0.0,0.0,12.0
146160,28.8,0.0,0.0,12.0
146170,29.6,0.0,0.0,12.0
146180,30.5,0.0,0.0,12.0
146190,31.3,0.0,0.0,12.0
146200,32.1,0.0,0.0,12.0
146210,32.9,0.0,0.0,11.0
146220,33.6,0.0,0.0,11.0
146230,34.4,0.0,0.0,11.0
146240,35.1,0.0,0.0,11.0
146250,35.8,0.0,0.0,11.0
146260,36.6,0.0,0.0,11.0
146270,37.3,0.0,0.0,10.0
146280,38.0,0.0,0.0,10.0
146290,38.7,0.0,0.0,10.0
146300,39.4,0.0,0.0,10.0
146310,40.0,0.0,0.0,10.0
146320,40.7,0.0,0.0,10.0
146330,41.3,0.0,0.0,10.0
146340,42.0,0.0,0.0,10.0
146350,42.6,0.0,0.0,9.0
146360,43.2,0.0,0.0,9.0
146370,43.8,0.0,0.0,9.0
146380,44.4,0.0,0.0,9.0
146390,45.0,0.0,0.0,9.0
146400,45.6,0.0,0.0,9.0
146410,46.1,0.0,0.0,9.0
146420,46.7,0.0,0.0,9.0
146430,47.3,0.0,0.0,8.0
146440,47.8,0.0,0.0,8.0
146450,48.4,0.0,0.0,8.0
146460,48.9,0.0,0.0,8.0
146470,49.4,0.0,0.0,8.0
146480,49.9,0.0,0.0,8.0
146490,50.4,0.0,0.0,8.0
146500,50.9,0.0,0.0,8.0
146510,51.4,0.0,0.0,8.0
146520,51.8,0.0,0.0,8.0
146530,52.3,0.0,0.0,7.0
146540,52.8,0.0,0.0,7.0
146550,53.3,0.0,0.0,7.0
146560,53.7,0.0,0.0,7.0
146570,54.2,0.0,0.0,7.0
146580,54.6,0.0,0.0,7.0
146590,55.0,0.0,0.0,7.0
146600,55.3,0.0,0.0,7.0
146610,55.8,0.0,0.0,7.0
146620,56.2,0.0,0.0,7.0
146630,56.5,0.0,0.0,7.0
146640,56.9,0.0,0.0,6.0
146650,57.3,0.0,0.0,6.0
146660,57.6,0.0,0.0,6.0
146670,58.0,0.0,0.0,6.0
146680,58.3,0.0,0.0,6.0
146690,58.6,0.0,0.0,6.0
146700,58.9,0.0,0.0,6.0
146710,59.2,0.0,0.0,6.0
146720,59.5,0.0,0.0,6.0
146730,59.8,0.0,0.0,6.0
146740,60.1,0.0,0.0,6.0
146750,60.3,0.0,0.0,6.0
146760,60.6,0.0,0.0,6.0
146770,60.8,0.0,0.0,6.0
146780,61.1,0.0,0.0,6.0
146790,61.3,0.0,0.0,1.0
146800,61.5,0.0,0.0,1.0
146810,61.7,0.0,0.0,1.0
146820,61.8,0.0,0.0,1.0
146830,62.0,0.0,0.0,1.0
146840,62.0,0.0,0.0,1.0
146850,62.0,0.0,0.0,1.0
146860,62.1,0.0,0.0,1.0
146870,62.1,0.0,0.0,1.0
146880,62.1,0.0,0.0,1.0
146890,62.1,0.0,0.0,1.0
146900,62.1,0.0,0.0,1.0
146910,62.1,0.0,0.0,1.0
146920,62.1,0.0,0.0,1.0
146930,62.1,0.0,0.0,1.0
146940,62.1,0.0,0.0,1.0
146960,62.1,0.0,0.0,1.0
146970,62.1,0.0,0.0,1.0
146980,62.1,0.0,0.0,1.0
146990,62.1,0.0,0.0,1.0
147000,62.1,0.0,0.0,1.0
147010,62.1,0.0,0.0,1.0
147020,62.1,0.0,0.0,1.0
147030,62.1,0.0,0.0,1.0
147040,62.1,0.0,0.0,1.0
147050,62.1,0.0,0.0,1.0
147060,62.1,0.0,0.0,1.0
147070,62.1,0.0,0.0,1.0
147080,62.1,0.0,0.0,1.0
147090,62.1,0.0,0.0,1.0
147100,62.1,0.0,0.0,1.0
147110,62.1,0.0,0.0,1.0
147120,62.1,0.0,0.0,1.0
147130,62.1,0.0,0.0,1.0
147140,62.1,0.0,0.0,1.0
147150,62.0,0.0,0.0,1.0
147160,62.1,0.0,0.0,1.0
147170,62.1,0.0,0.0,1.0
147180,62.1,0.0,0.0,1.0
147190,62.1,0.0,0.0,1.0
147200,62.1,0.0,0.0,1.0
147210,62.1,0.0,0.0,1.0
147220,62.1,0.0,0.0,1.0
147230,62.1,0.0,0.0,1.0
147240,62.1,0.0,0.0,1.0
147250,62.1,0.0,0.0,1.0
147260,62.0,0.0,0.0,1.0
147270,62.1,0.0,0.0,1.0
147280,62.1,0.0,0.0,1.0
147290,62.1,0.0,0.0,1.0
147300,62.1,0.0,0.0,1.0
147310,62.1,0.0,0.0,1.0
147320,62.1,0.0,0.0,1.0
147330,62.1,0.0,0.0,1.0
147340,62.1,0.0,0.0,1.0
147350,62.1,0.0,0.0,1.0
147360,62.1,0.0,0.0,1.0
147370,62.1,0.0,0.0,1.0
147380,62.1,0.0,0.0,1.0
147390,62.1,0.0,0.0,1.0
147400,62.1,0.0,0.0,1.0
147410,62.1,0.0,0.0,1.0
147420,62.1,0.0,0.0,1.0
147430,62.1,0.0,0.0,1.0
147440,62.0,0.0,0.0,1.0
147450,62.1,0.0,0.0,1.0
147460,62.1,0.0,0.0,1.0
147470,62.1,0.0,0.0,1.0
147480,62.1,0.0,0.0,1.0
147490,62.1,0.0,0.0,1.0
147500,62.1,0.0,0.0,1.0
147510,62.1,0.0,0.0,1.0
147520,62.1,0.0,0.0,1.0
147530,62.1,0.0,0.0,1.0
147540,62.1,0.0,0.0,1.0
147550,62.1,0.0,0.0,1.0
147560,62.1,0.0,0.0,1.0
147570,62.1,0.0,0.0,1.0
147580,62.1,0.0,0.0,1.0
147590,62.1,0.0,0.0,1.0
147600,62.1,0.0,0.0,1.0
147610,62.1,0.0,0.0,1.0
147620,62.1,0.0,0.0,1.0
147630,62.1,0.0,0.0,1.0
147640,62.1,0.0,0.0,1.0
147650,62.1,0.0,0.0,1.0
