tick,pos_deg,vel_degs,acc_degs2,pwm
412000,115.0,-4.2,-8.3,-31.0
412010,112.7,-4.2,-8.2,-31.0
412020,110.4,-4.3,-7.9,-32.0
412030,108.0,-4.3,-7.8,-31.0
412040,105.6,-4.4,-7.6,-31.0
412050,103.1,-4.4,-7.5,-32.0
412060,100.6,-4.5,-7.4,-31.0
412070,98.1,-4.5,-7.2,-30.0
412080,95.6,-4.6,-7.1,-32.0
412090,93.0,-4.6,-6.9,-30.0
412100,90.4,-4.7,-6.8,-30.0
412110,87.9,-4.7,-6.5,-32.0
412120,85.3,-4.7,-6.3,-30.0
412130,82.7,-4.7,-6.0,-30.0
412140,80.1,-4.7,-5.5,-32.0
412150,77.5,-4.8,-5.3,-30.0
412160,74.8,-4.8,-5.0,-30.0
412170,72.2,-4.8,-4.7,-32.0
412180,69.6,-4.8,-4.4,-30.0
412190,66.9,-4.8,-4.1,-29.0
412200,64.3,-4.8,-3.7,-28.0
412210,61.7,-4.8,-3.4,-28.0
412220,59.1,-4.8,-3.0,-28.0
412230,56.4,-4.8,-2.6,-28.0
412240,53.9,-4.7,-2.1,-28.0
412250,51.3,-4.7,-1.7,-28.0
412260,48.7,-4.7,-1.4,-28.0
412270,46.1,-4.7,-1.0,-28.0
412280,43.6,-4.6,-0.6,-28.0
412290,41.0,-4.6,-0.3,-28.0
412300,38.5,-4.6,0.0,-28.0
412310,36.0,-4.5,0.4,-28.0
412320,33.5,-4.5,0.8,-28.0
412330,31.1,-4.4,1.2,-28.0
412340,28.6,-4.4,1.4,-28.0
412350,26.1,-4.4,1.8,-28.0
412360,23.7,-4.3,2.0,-28.0
412370,21.2,-4.3,2.2,-29.0
412380,18.8,-4.3,2.4,-31.0
412390,16.3,-4.3,2.5,-31.0
412400,13.8,-4.3,2.3,-31.0
412410,11.3,-4.3,2.3,-31.0
412420,8.7,-4.3,2.2,-31.0
412430,6.1,-4.3,1.8,-31.0
412440,3.5,-4.3,1.6,-31.0
412450,0.8,-4.4,1.4,-31.0
412460,-1.8,-4.4,1.2,-31.0
412470,-4.3,-4.4,1.1,-31.0
412480,-7.0,-4.4,0.8,-31.0
412490,-9.6,-4.4,0.9,-31.0
412500,-12.2,-4.4,0.8,-31.0
412510,-14.8,-4.5,0.8,-31.0
412520,-17.4,-4.5,0.6,-31.0
412530,-20.0,-4.5,0.6,-31.0
412540,-22.7,-4.5,0.5,-31.0
412550,-25.4,-4.5,0.3,-31.0
412560,-28.0,-4.5,0.3,-31.0
412570,-30.6,-4.6,0.2,-30.0
412580,-33.3,-4.6,0.1,-29.0
412590,-36.0,-4.6,0.0,-29.0
412600,-38.7,-4.6,-0.1,-28.0
412610,-41.3,-4.6,-0.1,-27.0
412620,-44.0,-4.6,-0.1,-27.0
412630,-46.6,-4.6,0.1,-26.0
412640,-49.2,-4.6,0.1,-26.0
412650,-51.7,-4.6,0.5,-25.0
412660,-54.2,-4.5,0.9,-25.0
412670,-56.7,-4.5,1.3,-24.0
412680,-59.1,-4.4,1.6,-24.0
412690,-61.5,-4.3,2.0,-23.0
412700,-63.8,-4.3,2.4,-23.0
412710,-66.1,-4.2,2.9,-22.0
412720,-68.3,-4.1,3.3,-22.0
412730,-70.5,-4.0,3.8,-22.0
412740,-72.7,-4.0,4.2,-21.0
412750,-74.9,-3.9,4.4,-21.0
412760,-77.0,-3.8,4.8,-21.0
412770,-79.1,-3.7,5.2,-20.0
412780,-81.1,-3.7,5.5,-20.0
412790,-83.1,-3.6,5.9,-20.0
412800,-85.1,-3.5,6.1,-19.0
412810,-87.0,-3.4,6.4,-19.0
412820,-88.9,-3.3,6.7,-19.0
412830,-90.7,-3.2,7.1,-19.0
412840,-92.5,-3.1,7.3,-18.0
412850,-94.2,-3.1,7.5,-18.0
412860,-95.9,-3.0,7.8,-18.0
412870,-97.6,-2.9,7.9,-18.0
412880,-99.2,-2.8,8.1,-17.0
412890,-100.7,-2.7,8.3,-17.0
412900,-102.3,-2.6,8.4,-17.0
412910,-103.8,-2.6,8.4,-17.0
412920,-105.3,-2.5,8.4,-16.0
412930,-106.7,-2.4,8.6,-16.0
412940,-108.2,-2.4,8.4,-16.0
412950,-109.6,-2.3,8.5,-16.0
412960,-110.9,-2.2,8.6,-16.0
412970,-112.3,-2.2,8.5,-16.0
412980,-113.5,-2.1,8.4,-15.0
412990,-114.8,-2.0,8.4,-15.0
413000,-116.1,-2.0,8.3,-15.0
413010,-117.3,-1.9,8.1,-15.0
413020,-118.6,-1.9,7.8,-15.0
413030,-119.8,-1.9,7.7,-14.0
413040,-120.9,-1.8,7.5,-14.0
413050,-122.0,-1.8,7.4,-14.0
413060,-123.1,-1.7,7.4,-14.0
413070,-124.1,-1.7,7.3,-14.0
413080,-125.2,-1.6,7.1,-14.0
413090,-126.2,-1.6,7.0,-13.0
413100,-127.3,-1.6,6.7,-13.0
413110,-128.2,-1.5,6.6,-13.0
413120,-129.2,-1.5,6.4,-13.0
413130,-130.2,-1.5,6.2,-13.0
413140,-131.1,-1.5,5.9,-13.0
413150,-132.1,-1.4,5.7,-12.0
413160,-132.9,-1.4,5.6,-12.0
413170,-133.8,-1.4,5.4,-12.0
413180,-134.7,-1.4,5.2,-12.0
413190,-135.6,-1.3,4.9,-12.0
413200,-136.4,-1.3,4.7,-12.0
413210,-137.3,-1.3,4.5,-11.0
413220,-138.1,-1.3,4.3,-11.0
413230,-138.9,-1.3,4.1,-11.0
413240,-139.7,-1.3,3.9,-11.0
413250,-140.5,-1.2,3.8,-11.0
413260,-141.2,-1.2,3.7,-11.0
413270,-142.0,-1.2,3.5,-11.0
413280,-142.7,-1.2,3.4,-10.0
413290,-143.4,-1.2,3.3,-10.0
413300,-144.1,-1.1,3.2,-10.0
413310,-144.8,-1.1,3.1,-10.0
413320,-145.5,-1.1,3.1,-10.0
413330,-146.2,-1.1,2.9,-10.0
413340,-146.8,-1.1,2.7,-10.0
413350,-147.5,-1.1,2.6,-10.0
413360,-148.1,-1.0,2.6,-9.0
413370,-148.8,-1.0,2.4,-9.0
413380,-149.4,-1.0,2.3,-9.0
413390,-150.0,-1.0,2.2,-9.0
413400,-150.6,-1.0,2.1,-9.0
413410,-151.2,-1.0,2.0,-9.0
413420,-151.7,-1.0,1.9,-9.0
413430,-152.3,-1.0,1.8,-9.0
413440,-152.9,-1.0,1.7,-9.0
413450,-153.5,-0.9,1.7,-8.0
413460,-154.0,-0.9,1.5,-8.0
413470,-154.6,-0.9,1.5,-8.0
413480,-155.1,-0.9,1.5,-8.0
413490,-155.6,-0.9,1.4,-8.0
413500,-156.1,-0.9,1.4,-8.0
413510,-156.6,-0.9,1.3,-8.0
413520,-157.1,-0.9,1.3,-8.0
413530,-157.6,-0.8,1.2,-8.0
413540,-158.1,-0.8,1.1,-8.0
413550,-158.6,-0.8,1.1,-7.0
413560,-159.0,-0.8,1.1,-7.0
413570,-159.5,-0.8,1.1,-7.0
413580,-159.9,-0.8,1.2,-7.0
413590,-160.3,-0.8,1.1,-7.0
413600,-160.7,-0.7,1.2,-7.0
413610,-161.1,-0.7,1.2,-7.0
413620,-161.5,-0.7,1.3,-7.0
413630,-161.8,-0.7,1.2,-7.0
413640,-162.2,-0.7,1.3,-7.0
413650,-162.6,-0.6,1.2,-7.0
413660,-162.9,-0.6,1.2,-7.0
413670,-163.3,-0.6,1.3,-7.0
413680,-163.6,-0.6,1.2,-7.0
413690,-163.9,-0.6,1.3,-7.0
413700,-164.3,-0.6,1.2,-7.0
413710,-164.6,-0.6,1.2,-7.0
413720,-164.9,-0.5,1.2,-7.0
413730,-165.2,-0.5,1.1,-7.0
413740,-165.5,-0.5,1.1,-6.0
413750,-165.8,-0.5,0.9,-6.0
413760,-166.2,-0.5,0.9,-6.0
413770,-166.4,-0.5,0.9,-6.0
413780,-166.7,-0.5,0.8,-6.0
413790,-167.0,-0.5,0.7,-6.0
413800,-167.3,-0.5,0.8,-6.0
413810,-167.6,-0.5,0.7,-6.0
413820,-167.9,-0.5,0.6,-6.0
413830,-168.1,-0.5,0.6,-6.0
413840,-168.4,-0.5,0.6,-6.0
413850,-168.7,-0.5,0.6,-6.0
413860,-168.9,-0.5,0.5,-6.0
413870,-169.1,-0.4,0.6,-6.0
413880,-169.4,-0.4,0.5,-6.0
413890,-169.6,-0.4,0.6,-6.0
413900,-169.9,-0.4,0.5,-6.0
413910,-170.2,-0.4,0.4,-6.0
413920,-170.4,-0.4,0.4,-5.0
413930,-170.6,-0.4,0.4,-5.0
413940,-170.8,-0.4,0.4,-5.0
413950,-171.0,-0.4,0.4,-5.0
413960,-171.2,-0.4,0.5,-5.0
413970,-171.4,-0.4,0.4,-5.0
413980,-171.6,-0.4,0.4,-5.0
413990,-171.8,-0.4,0.4,-5.0
414000,-172.0,-0.3,0.5,-5.0
414010,-172.2,-0.3,0.5,-5.0
414020,-172.4,-0.3,0.4,-5.0
414030,-172.6,-0.3,0.4,-5.0
414040,-172.8,-0.3,0.4,-5.0
414050,-172.9,-0.3,0.4,-5.0
414060,-173.1,-0.3,0.4,-5.0
414070,-173.3,-0.3,0.4,-5.0
414080,-173.5,-0.3,0.4,-5.0
414090,-173.6,-0.3,0.3,-5.0
414100,-173.8,-0.3,0.3,-5.0
414110,-173.9,-0.3,0.3,-5.0
414120,-174.1,-0.3,0.3,-5.0
414130,-174.2,-0.3,0.3,-5.0
414140,-174.4,-0.3,0.3,-5.0
414150,-174.6,-0.3,0.3,-1.0
414160,-174.7,-0.3,0.3,-1.0
414170,-174.8,-0.2,0.4,-1.0
414180,-174.9,-0.2,0.6,-1.0
414190,-174.9,-0.2,0.7,-1.0
414200,-174.9,-0.2,0.9,-1.0
414210,-174.9,-0.1,1.1,-1.0
414220,-174.9,-0.1,1.2,-1.0
414230,-174.9,-0.1,1.3,-1.0
414240,-174.9,0.0,1.4,-1.0
414250,-174.9,0.0,1.4,-1.0
414260,-174.9,0.0,1.5,-1.0
414270,-174.9,0.0,1.5,-1.0
414280,-174.9,0.0,1.4,-1.0
414290,-174.9,0.0,1.4,-1.0
414300,-174.9,0.0,1.3,-1.0
414310,-174.9,0.0,1.3,-1.0
414320,-174.9,0.0,1.2,-1.0
414330,-174.9,0.0,1.1,-1.0
414340,-174.9,0.1,1.1,-1.0
414350,-174.9,0.1,1.0,-1.0
414360,-174.9,0.0,0.9,-1.0
414370,-174.9,0.0,0.8,-1.0
414380,-174.9,0.0,0.7,-1.0
414390,-174.9,0.0,0.7,-1.0
414400,-174.9,0.0,0.6,-1.0
414410,-174.9,0.0,0.5,-1.0
414420,-174.9,0.0,0.4,-1.0
414430,-174.9,0.0,0.4,-1.0
414440,-174.9,0.0,0.3,-1.0
414450,-174.9,0.0,0.2,-1.0
414460,-174.9,0.0,0.2,-1.0
414470,-174.9,0.0,0.1,-1.0
414480,-174.9,0.0,0.1,-1.0
414490,-174.9,0.0,0.0,-1.0
414500,-174.9,0.0,0.0,-1.0
414510,-174.9,0.0,0.0,-1.0
414520,-174.9,0.0,-0.1,-1.0
414530,-174.9,0.0,-0.1,-1.0
414540,-174.9,0.0,-0.1,-1.0
414550,-174.9,0.0,-0.2,-1.0
414560,-174.9,0.0,-0.2,-1.0
414570,-174.9,0.0,-0.2,-1.0
414580,-174.9,0.0,-0.2,-1.0
414590,-174.9,0.0,-0.2,-1.0
414600,-174.9,0.0,-0.3,-1.0
414610,-174.9,0.0,-0.3,-1.0
414620,-174.9,0.0,-0.3,-1.0
414630,-174.9,0.0,-0.3,-1.0
414640,-174.9,0.0,-0.3,-1.0
414650,-174.9,0.0,-0.3,-1.0
414660,-174.9,0.0,-0.3,-1.0
414670,-174.9,0.0,-0.3,-1.0
414680,-174.9,0.0,-0.3,-1.0
414690,-174.9,0.0,-0.3,-1.0
414700,-174.9,0.0,-0.3,-1.0
414710,-174.9,0.0,-0.3,-1.0
414720,-174.9,0.0,-0.3,-1.0
414730,-174.9,0.0,-0.3,-1.0
414740,-174.9,0.0,-0.3,-1.0
414750,-174.9,0.0,-0.3,-1.0
414760,-174.9,0.0,-0.3,-1.0
414770,-174.9,0.0,-0.3,-1.0
414780,-174.9,0.0,-0.3,-1.0
414790,-174.9,0.0,-0.3,-1.0
414800,-174.9,0.0,-0.3,-1.0
414810,-174.9,0.0,-0.2,-1.0
414820,-174.9,0.0,-0.2,-1.0
414830,-174.9,0.0,-0.2,-1.0
414840,-174.9,0.0,-0.2,-1.0
414850,-174.9,0.0,-0.2,-1.0
414860,-174.9,0.0,-0.2,-1.0
414870,-174.9,0.0,-0.2,-1.0
414880,-174.9,0.0,-0.2,-1.0
414890,-174.9,0.0,-0.2,-1.0
414900,-174.9,0.0,-0.2,-1.0
414910,-174.9,0.0,-0.2,-1.0
414920,-174.9,0.0,-0.2,-1.0
414930,-174.9,0.0,-0.2,-1.0
414940,-174.9,0.0,-0.2,-1.0
414950,-174.9,0.0,-0.2,-1.0
414960,-174.9,0.0,-0.2,-1.0
414970,-174.9,0.0,-0.1,-1.0
414980,-174.9,0.0,-0.1,-1.0
414990,-174.9,0.0,-0.1,-1.0
415000,-174.9,0.0,-0.1,-1.0
415010,-174.9,0.0,-0.1,-1.0
415020,-174.9,0.0,-0.1,-1.0
415030,-174.9,0.0,-0.1,-1.0
415040,-174.9,0.0,-0.1,-1.0
415050,-174.9,0.0,-0.1,-1.0
415060,-174.9,0.0,-0.1,-1.0
415070,-174.9,0.0,-0.1,-1.0
415080,-174.9,0.0,-0.1,-1.0
415090,-174.9,0.0,-0.1,-1.0
415100,-174.9,0.0,-0.1,-1.0
415110,-174.9,0.0,-0.1,-1.0
415120,-174.9,0.0,-0.1,-1.0
415130,-174.9,0.0,-0.1,-1.0
415140,-174.9,0.0,-0.1,-1.0
415150,-174.9,0.0,-0.1,-1.0
415160,-174.9,0.0,-0.1,-1.0
415170,-174.9,0.0,-0.1,-1.0
415180,-174.9,0.0,-0.1,-1.0
415190,-174.9,0.0,-0.1,-1.0
415200,-174.9,0.0,-0.1,-1.0
415210,-174.9,0.0,-0.1,-1.0
415220,-174.9,0.0,-0.1,-1.0
415230,-174.9,0.0,-0.1,-1.0
415240,-174.9,0.0,-0.1,-1.0
415250,-174.9,0.0,-0.1,-1.0
415260,-174.9,0.0,-0.1,-1.0
415270,-174.9,0.0,-0.1,-1.0
415280,-174.9,0.0,0.0,-1.0
415290,-174.9,0.0,0.0,-1.0
415300,-174.9,0.0,0.0,-1.0
415310,-174.9,0.0,0.0,-1.0
415320,-174.9,0.0,0.0,-1.0
415330,-174.9,0.0,0.0,-1.0
415340,-174.9,0.0,0.0,-1.0
415350,-174.9,0.0,0.0,-1.0
415360,-174.9,0.0,0.0,-1.0
415370,-174.9,0.0,0.0,-1.0
415380,-174.9,0.0,0.0,-1.0
415390,-174.9,0.0,0.0,-1.0
415400,-174.9,0.0,0.0,-1.0
415410,-174.9,0.0,0.0,-1.0
415420,-174.9,0.0,0.0,-1.0
415430,-174.9,0.0,0.0,-1.0
415440,-174.9,0.0,0.0,-1.0
415450,-174.9,0.0,0.0,-1.0
415460,-174.9,0.0,0.0,-1.0
415470,-174.9,0.0,0.0,-1.0
415480,-174.9,0.0,0.0,-1.0
415490,-174.9,0.0,0.0,-1.0
415500,-174.9,0.0,0.0,-1.0
415510,-174.9,0.0,0.0,-1.0
415520,-174.9,0.0,0.0,-1.0
415530,-174.9,0.0,0.0,-1.0
415540,-174.9,0.0,0.0,-1.0
415550,-174.9,0.0,0.0,-1.0
415560,-174.9,0.0,0.0,-1.0
415570,-174.9,0.0,0.0,-1.0
415580,-174.9,0.0,0.0,-1.0
415590,-174.9,0.0,0.0,-1.0
415600,-174.9,0.0,0.0,-1.0
415610,-174.9,0.0,0.0,-1.0
415620,-174.9,0.0,0.0,-1.0
415630,-174.9,0.0,0.0,-1.0
415640,-174.9,0.0,0.0,-1.0
415650,-174.9,0.0,0.0,-1.0
415660,-174.9,0.0,0.0,-1.0
415670,-174.9,0.0,0.0,-1.0
415680,-174.9,0.0,0.0,-1.0
415690,-174.9,0.0,0.0,-1.0
415700,-174.9,0.0,0.0,-1.0
415710,-174.9,0.0,0.0,-1.0
415720,-174.9,0.0,0.0,-1.0
415730,-174.9,0.0,0.0,-1.0
415740,-174.9,0.0,0.0,-1.0
415750,-174.9,0.0,0.0,-1.0
415760,-174.9,0.0,0.0,-1.0
415770,-174.9,0.0,0.0,-1.0
415780,-174.9,0.0,0.0,-1.0
415790,-174.9,0.0,0.0,-1.0
415800,-174.9,0.0,0.0,-1.0
415810,-174.9,0.0,0.0,-1.0
415820,-174.9,0.0,0.0,-1.0
415830,-174.9,0.0,0.0,-1.0
415840,-174.9,0.0,0.0,-1.0
415850,-174.9,0.0,0.0,-1.0
415860,-174.9,0.0,0.0,-1.0
415870,-174.9,0.0,0.0,-1.0
415880,-174.9,0.0,0.0,-1.0
415890,-174.9,0.0,0.0,-1.0
415900,-174.9,0.0,0.0,-1.0
415910,-174.9,0.0,0.0,-1.0
415920,-174.9,0.0,0.0,-1.0
415930,-174.9,0.0,0.0,-1.0
415940,-174.9,0.0,0.0,-1.0
415950,-174.9,0.0,0.0,-1.0
415960,-174.9,0.0,0.0,-1.0
415970,-174.9,0.0,0.0,-1.0
415980,-174.9,0.0,0.0,-1.0
415990,-174.9,0.0,0.0,-1.0
