tick,pos_deg,vel_degs,acc_degs2,pwm
1632000,75.4,0.0,0.0,-24.0
1632010,73.1,0.0,0.0,-24.0
1632020,70.9,0.0,0.0,-23.0
1632030,68.6,0.0,0.0,-23.0
1632040,66.4,0.0,0.0,-23.0
1632050,64.2,0.0,0.0,-22.0
1632060,62.1,0.0,0.0,-22.0
1632070,60.0,0.0,0.0,-21.0
1632080,57.9,0.0,0.0,-21.0
1632090,55.8,0.0,0.0,-21.0
1632100,53.8,0.0,0.0,-20.0
1632110,51.8,0.0,0.0,-20.0
1632120,49.7,0.0,0.0,-19.0
1632140,45.8,0.0,0.0,-19.0
1632150,44.0,0.0,0.0,-18.0
1632160,42.1,0.0,0.0,-18.0
1632170,40.3,0.0,0.0,-18.0
1632180,38.5,0.0,0.0,-17.0
1632190,36.8,0.0,0.0,-17.0
1632200,35.1,0.0,0.0,-17.0
1632210,33.4,0.0,0.0,-16.0
1632220,31.8,0.0,0.0,-16.0
1632230,30.2,0.0,0.0,-16.0
1632240,28.6,0.0,0.0,-15.0
1632250,27.0,0.0,0.0,-15.0
1632260,25.6,0.0,0.0,-15.0
1632270,24.1,0.0,0.0,-15.0
1632280,22.6,0.0,0.0,-14.0
1632290,21.2,0.0,0.0,-14.0
1632300,19.9,0.0,0.0,-14.0
1632310,18.5,0.0,0.0,-13.0
1632320,17.2,0.0,0.0,-13.0
1632330,15.9,0.0,0.0,-13.0
1632340,14.6,0.0,0.0,-13.0
1632350,13.4,0.0,0.0,-12.0
1632360,12.2,0.0,0.0,-12.0
1632370,11.0,0.0,0.0,-12.0
1632380,9.8,0.0,0.0,-12.0
1632390,8.7,0.0,0.0,-11.0
1632400,7.6,0.0,0.0,-11.0
1632410,6.5,0.0,0.0,-11.0
1632420,5.4,0.0,0.0,-11.0
1632430,4.4,0.0,0.0,-5.0
1632440,3.4,0.0,0.0,-5.0
1632450,2.5,0.0,0.0,-10.0
1632460,1.7,0.0,0.0,-10.0
1632470,0.9,0.0,0.0,-10.0
1632480,0.1,0.0,0.0,-10.0
1632490,-0.7,0.0,0.0,-9.0
1632500,-1.5,0.0,0.0,-9.0
1632510,-2.2,0.0,0.0,-9.0
1632520,-3.0,0.0,0.0,-5.0
1632530,-3.7,0.0,0.0,-1.0
1632540,-4.4,0.0,0.0,-1.0
1632550,-4.9,0.0,0.0,-1.0
1632560,-5.4,0.0,0.0,0.0
1632570,-5.7,0.0,0.0,-1.0
1632580,-6.0,0.0,0.0,-1.0
1632590,-6.3,0.0,0.0,-1.0
1632600,-6.6,0.0,0.0,0.0
1632610,-6.8,0.0,0.0,0.0
1632620,-6.9,0.0,0.0,0.0
1632630,-7.1,0.0,0.0,0.0
1632640,-7.2,0.0,0.0,0.0
1632650,-7.2,0.0,0.0,0.0
1632660,-7.3,0.0,0.0,-1.0
1632670,-7.3,0.0,0.0,0.0
1632680,-7.3,0.0,0.0,-1.0
1632690,-7.3,0.0,0.0,-1.0
1632700,-7.3,0.0,0.0,-1.0
1632710,-7.3,0.0,0.0,-1.0
1632720,-7.3,0.0,0.0,-1.0
1632730,-7.3,0.0,0.0,0.0
1632740,-7.3,0.0,0.0,0.0
1632750,-7.3,0.0,0.0,0.0
1632760,-7.3,0.0,0.0,-1.0
1632770,-7.3,0.0,0.0,0.0
1632780,-7.2,0.0,0.0,0.0
1632790,-7.2,0.0,0.0,-1.0
