tick,pos_deg,vel_degs,acc_degs2,pwm
92000,176.2,-1.1,-5.1,-13.0
92010,175.4,-1.2,-5.5,-14.0
92020,174.6,-1.3,-5.7,-15.0
92030,173.8,-1.4,-6.0,-15.0
92040,172.9,-1.5,-6.3,-15.0
92050,172.0,-1.5,-6.4,-14.0
92060,171.1,-1.6,-6.6,-14.0
92070,170.2,-1.7,-6.6,-17.0
92080,169.1,-1.7,-6.8,-16.0
92090,168.1,-1.8,-6.9,-16.0
92100,167.1,-1.9,-7.0,-18.0
92110,166.0,-2.0,-7.1,-18.0
92120,164.8,-2.0,-7.2,-18.0
92130,163.6,-2.1,-7.3,-20.0
92140,162.4,-2.2,-7.5,-19.0
92150,161.1,-2.3,-7.5,-20.0
92160,159.8,-2.3,-7.6,-22.0
92170,158.5,-2.4,-7.7,-21.0
92180,157.1,-2.5,-7.7,-22.0
92190,155.7,-2.5,-7.8,-24.0
92200,154.2,-2.6,-7.9,-23.0
92210,152.7,-2.7,-8.0,-23.0
92220,151.1,-2.8,-8.2,-25.0
92230,149.5,-2.9,-8.3,-24.0
92240,147.8,-3.0,-8.5,-24.0
92250,146.1,-3.0,-8.5,-26.0
92260,144.3,-3.1,-8.6,-25.0
92270,142.5,-3.2,-8.8,-26.0
92280,140.6,-3.3,-8.8,-27.0
92290,138.7,-3.4,-9.0,-26.0
92300,136.8,-3.5,-8.9,-27.0
92310,134.7,-3.6,-9.1,-29.0
92320,132.7,-3.7,-9.2,-27.0
92330,130.6,-3.7,-9.3,-28.0
92340,128.4,-3.8,-9.3,-29.0
92350,126.3,-3.9,-9.1,-28.0
92360,124.1,-4.0,-9.0,-29.0
92370,121.9,-4.0,-8.9,-31.0
92380,119.7,-4.1,-8.7,-30.0
92390,117.5,-4.1,-8.6,-30.0
92400,115.2,-4.2,-8.3,-32.0
92410,112.9,-4.2,-8.2,-31.0
92420,110.5,-4.3,-8.1,-31.0
92430,108.1,-4.3,-8.0,-32.0
92440,105.7,-4.4,-7.8,-30.0
92450,103.3,-4.4,-7.6,-30.0
92470,98.3,-4.5,-7.4,-30.0
92480,95.8,-4.6,-7.2,-30.0
92490,93.1,-4.6,-7.2,-32.0
92500,90.5,-4.7,-7.0,-30.0
92510,87.9,-4.7,-6.8,-30.0
92520,85.3,-4.7,-6.5,-31.0
92530,82.7,-4.8,-6.2,-30.0
92540,80.1,-4.8,-5.9,-30.0
92550,77.5,-4.8,-5.6,-31.0
