tick,pos_deg,vel_degs,acc_degs2,pwm
1518000,89.5,0.0,0.0,27.0
1518010,91.6,0.0,0.0,27.0
1518020,93.8,0.0,0.0,26.0
1518030,96.0,0.0,0.0,26.0
1518040,98.3,0.0,0.0,25.0
1518050,100.5,0.0,0.0,25.0
1518060,102.7,0.0,0.0,24.0
1518070,104.8,0.0,0.0,24.0
1518080,107.0,0.0,0.0,23.0
1518090,109.2,0.0,0.0,23.0
1518100,111.2,0.0,0.0,22.0
1518110,113.4,0.0,0.0,22.0
1518120,115.4,0.0,0.0,21.0
1518130,117.5,0.0,0.0,21.0
1518140,119.4,0.0,0.0,21.0
1518150,121.3,0.0,0.0,20.0
1518160,123.1,0.0,0.0,20.0
1518170,124.9,0.0,0.0,20.0
1518180,126.7,0.0,0.0,19.0
1518190,128.4,0.0,0.0,19.0
1518200,130.1,0.0,0.0,19.0
1518210,131.8,0.0,0.0,18.0
1518220,133.4,0.0,0.0,18.0
1518230,135.0,0.0,0.0,18.0
1518240,136.5,0.0,0.0,17.0
1518250,138.0,0.0,0.0,17.0
1518260,139.6,0.0,0.0,17.0
1518270,141.1,0.0,0.0,16.0
1518280,142.5,0.0,0.0,16.0
1518290,144.0,0.0,0.0,16.0
1518300,145.4,0.0,0.0,16.0
1518310,146.8,0.0,0.0,15.0
1518320,148.1,0.0,0.0,15.0
1518330,149.4,0.0,0.0,15.0
1518340,150.7,0.0,0.0,15.0
1518350,152.0,0.0,0.0,14.0
1518360,153.2,0.0,0.0,14.0
1518370,154.4,0.0,0.0,14.0
1518380,155.6,0.0,0.0,14.0
1518390,156.8,0.0,0.0,13.0
1518400,157.9,0.0,0.0,13.0
1518410,159.0,0.0,0.0,13.0
1518420,160.0,0.0,0.0,13.0
1518430,161.0,0.0,0.0,13.0
1518440,162.0,0.0,0.0,12.0
1518450,163.0,0.0,0.0,12.0
1518460,163.9,0.0,0.0,12.0
1518470,164.7,0.0,0.0,12.0
1518480,165.6,0.0,0.0,12.0
1518490,166.5,0.0,0.0,11.0
1518500,167.3,0.0,0.0,11.0
1518510,168.2,0.0,0.0,11.0
1518520,169.0,0.0,0.0,11.0
1518530,169.7,0.0,0.0,11.0
1518540,170.5,0.0,0.0,11.0
1518550,171.3,0.0,0.0,10.0
1518560,172.0,0.0,0.0,10.0
1518570,172.7,0.0,0.0,10.0
1518580,173.5,0.0,0.0,10.0
1518590,174.2,0.0,0.0,10.0
1518600,174.9,0.0,0.0,10.0
1518610,175.5,0.0,0.0,10.0
1518620,176.2,0.0,0.0,9.0
1518630,176.9,0.0,0.0,9.0
1518640,177.5,0.0,0.0,9.0
1518650,178.1,0.0,0.0,9.0
1518660,178.8,0.0,0.0,9.0
1518670,179.4,0.0,0.0,9.0
1518680,180.0,0.0,0.0,9.0
1518690,180.6,0.0,0.0,8.0
1518700,181.2,0.0,0.0,8.0
1518710,181.7,0.0,0.0,8.0
1518720,182.3,0.0,0.0,8.0
1518730,182.8,0.0,0.0,8.0
1518740,183.3,0.0,0.0,8.0
1518750,183.9,0.0,0.0,8.0
1518760,184.3,0.0,0.0,1.0
1518770,184.9,0.0,0.0,1.0
1518780,185.3,0.0,0.0,1.0
1518790,185.6,0.0,0.0,1.0
1518800,185.9,0.0,0.0,1.0
1518810,186.1,0.0,0.0,7.0
1518820,186.3,0.0,0.0,7.0
1518830,186.5,0.0,0.0,8.0
1518840,186.8,0.0,0.0,7.0
1518850,187.1,0.0,0.0,7.0
1518860,187.4,0.0,0.0,7.0
1518870,187.7,0.0,0.0,7.0
1518880,188.0,0.0,0.0,7.0
1518890,188.4,0.0,0.0,7.0
1518900,188.7,0.0,0.0,7.0
1518910,189.0,0.0,0.0,7.0
1518920,189.3,0.0,0.0,7.0
1518930,189.7,0.0,0.0,7.0
1518940,190.0,0.0,0.0,6.0
1518950,190.3,0.0,0.0,6.0
1518960,190.6,0.0,0.0,6.0
1518970,190.9,0.0,0.0,6.0
1518980,191.2,0.0,0.0,6.0
1518990,191.4,0.0,0.0,6.0
1519000,191.6,0.0,0.0,6.0
1519010,191.9,0.0,0.0,6.0
1519020,192.2,0.0,0.0,6.0
1519030,192.5,0.0,0.0,6.0
1519040,192.8,0.0,0.0,6.0
1519050,193.0,0.0,0.0,6.0
1519060,193.3,0.0,0.0,6.0
1519070,193.6,0.0,0.0,6.0
1519080,193.8,0.0,0.0,6.0
1519090,194.1,0.0,0.0,6.0
1519100,194.4,0.0,0.0,6.0
1519110,194.6,0.0,0.0,1.0
1519120,194.8,0.0,0.0,1.0
1519130,195.1,0.0,0.0,-3.0
1519140,195.2,0.0,0.0,-3.0
1519150,195.2,0.0,0.0,1.0
1519160,195.2,0.0,0.0,1.0
1519170,195.2,0.0,0.0,5.0
1519180,195.2,0.0,0.0,5.0
1519190,195.2,0.0,0.0,5.0
1519200,195.3,0.0,0.0,5.0
1519210,195.4,0.0,0.0,-3.0
1519220,195.4,0.0,0.0,1.0
1519230,195.5,0.0,0.0,1.0
1519240,195.5,0.0,0.0,-3.0
1519250,195.5,0.0,0.0,1.0
1519260,195.5,0.0,0.0,1.0
1519270,195.5,0.0,0.0,1.0
1519280,195.5,0.0,0.0,1.0
1519290,195.5,0.0,0.0,1.0
1519300,195.5,0.0,0.0,-3.0
1519310,195.5,0.0,0.0,1.0
1519320,195.5,0.0,0.0,-3.0
1519330,195.5,0.0,0.0,-3.0
1519340,195.5,0.0,0.0,-3.0
1519350,195.5,0.0,0.0,-3.0
1519360,195.5,0.0,0.0,1.0
1519370,195.5,0.0,0.0,-3.0
1519380,195.5,0.0,0.0,-3.0
1519390,195.4,0.0,0.0,-3.0
1519400,195.4,0.0,0.0,1.0
1519410,195.3,0.0,0.0,1.0
1519420,195.3,0.0,0.0,1.0
1519430,195.2,0.0,0.0,1.0
1519440,195.3,0.0,0.0,5.0
1519450,195.3,0.0,0.0,-3.0
1519460,195.3,0.0,0.0,-3.0
1519470,195.3,0.0,0.0,-3.0
1519480,195.3,0.0,0.0,-3.0
1519490,195.3,0.0,0.0,-3.0
1519500,195.3,0.0,0.0,-3.0
1519510,195.2,0.0,0.0,-3.0
1519520,195.2,0.0,0.0,1.0
1519540,195.1,0.0,0.0,1.0
1519550,195.1,0.0,0.0,5.0
1519560,195.0,0.0,0.0,1.0
1519570,195.0,0.0,0.0,1.0
1519580,195.0,0.0,0.0,1.0
1519590,195.0,0.0,0.0,1.0
1519600,195.0,0.0,0.0,-3.0
1519610,195.0,0.0,0.0,1.0
1519620,195.0,0.0,0.0,-3.0
1519630,195.0,0.0,0.0,-3.0
1519640,195.0,0.0,0.0,-3.0
1519650,195.0,0.0,0.0,-3.0
1519660,195.0,0.0,0.0,-3.0
1519670,194.9,0.0,0.0,1.0
1519680,194.9,0.0,0.0,1.0
1519690,194.8,0.0,0.0,1.0
1519700,194.8,0.0,0.0,5.0
1519710,194.8,0.0,0.0,1.0
1519720,194.8,0.0,0.0,1.0
