tick,pos_deg,vel_degs,acc_degs2,pwm
394000,107.9,-2.9,-0.8,-21.0
394010,106.3,-2.9,-0.9,-21.0
394020,104.7,-2.9,-1.0,-21.0
394030,103.1,-2.9,-1.0,-22.0
394050,99.9,-2.9,-1.2,-22.0
394060,98.2,-2.9,-1.2,-20.0
394080,94.9,-2.9,-1.2,-20.0
394090,93.2,-2.9,-1.2,-22.0
394120,88.1,-3.0,-1.1,-21.0
394130,86.3,-3.0,-1.1,-20.0
394140,84.6,-3.0,-1.0,-20.0
394160,81.1,-3.0,-1.0,-19.0
394170,79.4,-3.0,-1.0,-19.0
394180,77.7,-3.0,-1.0,-18.0
394190,76.0,-2.9,-1.0,-18.0
394200,74.4,-2.9,-1.0,-18.0
394210,72.7,-2.9,-1.0,-17.0
394220,71.1,-2.8,-1.1,-17.0
394250,66.4,-2.7,-1.3,-16.0
394260,64.9,-2.7,-1.4,-16.0
394280,62.0,-2.6,-1.5,-15.0
394290,60.5,-2.5,-1.6,-15.0
394310,57.7,-2.5,-1.7,-14.0
394330,55.0,-2.4,-1.8,-14.0
394350,52.4,-2.3,-1.9,-13.0
394360,51.1,-2.2,-1.9,-13.0
394370,49.9,-2.2,-2.0,-13.0
394380,48.7,-2.1,-2.0,-13.0
394390,47.5,-2.1,-2.1,-12.0
394430,43.0,-1.9,-2.2,-11.0
394440,41.9,-1.9,-2.2,-11.0
394450,40.8,-1.8,-2.2,-11.0
394460,39.8,-1.8,-2.3,-11.0
394470,38.8,-1.8,-2.3,-11.0
394500,35.9,-1.6,-2.3,-10.0
394510,35.0,-1.6,-2.4,-10.0
394530,33.3,-1.5,-2.4,-10.0
394540,32.4,-1.5,-2.4,-10.0
394550,31.6,-1.5,-2.5,-9.0
394560,30.8,-1.4,-2.5,-9.0
394570,30.0,-1.4,-2.5,-9.0
394600,27.7,-1.3,-2.5,-9.0
394610,27.0,-1.3,-2.5,-9.0
394630,25.5,-1.2,-2.6,-8.0
394640,24.9,-1.2,-2.6,-8.0
394650,24.2,-1.1,-2.6,-8.0
394660,23.6,-1.1,-2.5,-8.0
394670,22.9,-1.1,-2.5,-8.0
394700,21.1,-1.0,-2.5,-7.0
394710,20.5,-1.0,-2.5,-7.0
394730,19.4,-1.0,-2.5,-7.0
394740,18.8,-0.9,-2.5,-7.0
394750,18.3,-0.9,-2.5,-7.0
394760,17.8,-0.9,-2.5,-7.0
394770,17.3,-0.9,-2.5,-7.0
394800,15.8,-0.8,-2.5,-7.0
394810,15.4,-0.8,-2.5,-6.0
394830,14.5,-0.8,-2.5,-6.0
394840,14.0,-0.7,-2.4,-6.0
394850,13.6,-0.7,-2.4,-6.0
394870,12.8,-0.7,-2.4,-6.0
394880,12.4,-0.7,-2.4,-6.0
394890,12.0,-0.7,-2.3,-6.0
394900,11.6,-0.7,-2.3,-6.0
394920,10.8,-0.6,-2.3,-6.0
394930,10.5,-0.6,-2.3,-6.0
394950,9.8,-0.6,-2.3,-5.0
394960,9.4,-0.6,-2.2,-5.0
394970,9.1,-0.6,-2.2,-5.0
394990,8.4,-0.5,-2.2,-5.0
395000,8.1,-0.5,-2.1,-5.0
395020,7.5,-0.5,-2.1,-5.0
395030,7.2,-0.5,-2.2,-5.0
395040,6.9,-0.5,-2.2,-5.0
395050,6.6,-0.5,-2.1,-5.0
395060,6.3,-0.5,-2.1,-5.0
395070,6.1,-0.5,-2.1,-5.0
395080,5.8,-0.5,-2.1,-5.0
395110,5.0,-0.4,-2.1,-4.0
395130,4.5,-0.4,-2.1,-4.0
395140,4.3,-0.4,-2.1,-4.0
395160,3.8,-0.4,-2.1,-4.0
395180,3.4,-0.4,-2.0,-4.0
395200,3.0,-0.3,-2.1,-4.0
395210,2.8,-0.3,-2.1,-4.0
395220,2.6,-0.3,-2.1,-4.0
395240,2.3,-0.3,-2.1,-4.0
395260,2.0,-0.3,-2.2,-4.0
395270,1.8,-0.3,-2.2,-4.0
395280,1.7,-0.3,-2.2,-4.0
395290,1.5,-0.3,-2.2,-4.0
395310,1.2,-0.3,-2.2,-4.0
395320,1.1,-0.2,-2.2,-4.0
395350,0.7,-0.2,-2.2,-4.0
395360,0.6,-0.2,-2.2,-4.0
395370,0.4,-0.2,-2.2,-4.0
395380,0.3,-0.2,-2.2,-4.0
395390,0.2,-0.2,-2.2,-4.0
395420,-0.2,-0.1,-2.2,0.0
395430,-0.3,-0.1,-2.2,3.0
395450,-0.3,0.0,-2.1,3.0
395460,-0.3,0.1,-2.1,3.0
395470,-0.3,0.1,-2.1,3.0
395490,-0.1,0.2,-2.0,-1.0
395500,0.0,0.2,-1.9,-1.0
395520,0.1,0.2,-1.8,-1.0
395530,0.2,0.2,-1.7,-1.0
395550,0.2,0.1,-1.4,-1.0
395560,0.2,0.1,-1.3,-1.0
395580,0.1,0.1,-1.0,-1.0
395590,0.1,0.0,-0.9,-1.0
395600,0.1,0.0,-0.8,-1.0
395610,0.0,0.0,-0.7,-1.0
395630,0.0,0.0,-0.6,-1.0
395640,0.0,0.0,-0.6,-1.0
395660,0.0,0.0,-0.6,-1.0
395670,-0.1,0.0,-0.6,-1.0
395680,-0.1,0.0,-0.6,-1.0
395690,-0.1,0.0,-0.6,-1.0
395720,-0.1,0.0,-0.6,-1.0
395730,-0.1,0.0,-0.7,-1.0
395760,-0.1,0.0,-0.7,-1.0
395780,-0.1,0.0,-0.7,-1.0
395790,-0.1,0.0,-0.7,-1.0
395800,-0.1,0.0,-0.7,-1.0
395810,-0.1,0.0,-0.8,-1.0
395830,0.0,0.0,-0.8,-1.0
395840,0.0,0.0,-0.8,-1.0
395870,0.0,0.0,-0.8,-1.0
395880,0.0,0.0,-0.8,-1.0
395890,0.0,0.0,-0.8,-1.0
395900,0.0,0.0,-0.8,-1.0
395910,0.0,0.0,-0.8,-1.0
395920,0.0,0.0,-0.8,-1.0
395930,0.0,0.0,-0.8,-1.0
395940,0.0,0.0,-0.8,-1.0
395950,0.0,0.0,-0.8,-1.0
395960,0.0,0.0,-0.8,-1.0
395980,0.0,0.0,-0.8,-1.0
395990,0.0,0.0,-0.8,-1.0
