tick,pos_deg,vel_degs,acc_degs2,pwm
1918000,67.1,0.0,0.0,13.0
1918010,68.1,0.0,0.0,13.0
1918020,69.1,0.0,0.0,13.0
1918030,70.0,0.0,0.0,13.0
1918040,71.0,0.0,0.0,12.0
1918050,71.9,0.0,0.0,12.0
1918060,72.9,0.0,0.0,12.0
1918070,73.8,0.0,0.0,12.0
1918080,74.8,0.0,0.0,12.0
1918090,75.7,0.0,0.0,11.0
1918100,76.6,0.0,0.0,11.0
1918110,77.5,0.0,0.0,11.0
1918120,78.4,0.0,0.0,11.0
1918130,79.3,0.0,0.0,11.0
1918140,80.1,0.0,0.0,11.0
1918150,81.0,0.0,0.0,10.0
1918160,81.8,0.0,0.0,10.0
1918170,82.7,0.0,0.0,10.0
1918180,83.5,0.0,0.0,10.0
1918190,84.2,0.0,0.0,10.0
1918200,85.0,0.0,0.0,10.0
1918210,85.8,0.0,0.0,9.0
1918220,86.6,0.0,0.0,9.0
1918230,87.3,0.0,0.0,9.0
1918240,88.1,0.0,0.0,9.0
1918250,88.8,0.0,0.0,9.0
1918260,89.5,0.0,0.0,9.0
1918270,90.2,0.0,0.0,8.0
1918280,90.9,0.0,0.0,8.0
1918290,91.5,0.0,0.0,8.0
1918300,92.2,0.0,0.0,8.0
1918310,92.8,0.0,0.0,8.0
1918320,93.4,0.0,0.0,8.0
1918330,94.0,0.0,0.0,8.0
1918340,94.6,0.0,0.0,8.0
1918350,95.2,0.0,0.0,7.0
1918360,95.8,0.0,0.0,7.0
1918370,96.3,0.0,0.0,2.0
1918380,96.9,0.0,0.0,2.0
1918390,97.3,0.0,0.0,2.0
1918400,97.7,0.0,0.0,2.0
1918410,98.0,0.0,0.0,7.0
1918420,98.3,0.0,0.0,7.0
1918430,98.7,0.0,0.0,7.0
1918440,99.1,0.0,0.0,7.0
1918450,99.4,0.0,0.0,7.0
1918460,99.8,0.0,0.0,7.0
1918470,100.2,0.0,0.0,7.0
1918480,100.5,0.0,0.0,6.0
1918490,100.9,0.0,0.0,6.0
1918500,101.2,0.0,0.0,2.0
1918510,101.6,0.0,0.0,2.0
1918520,101.8,0.0,0.0,-2.0
1918530,102.0,0.0,0.0,-2.0
1918540,102.2,0.0,0.0,-2.0
1918550,102.2,0.0,0.0,-2.0
1918560,102.3,0.0,0.0,2.0
1918570,102.3,0.0,0.0,2.0
1918580,102.3,0.0,0.0,2.0
1918590,102.3,0.0,0.0,6.0
1918600,102.3,0.0,0.0,6.0
1918610,102.4,0.0,0.0,2.0
1918620,102.5,0.0,0.0,2.0
1918630,102.5,0.0,0.0,-2.0
1918640,102.6,0.0,0.0,-2.0
1918650,102.6,0.0,0.0,-2.0
1918660,102.6,0.0,0.0,-2.0
1918670,102.6,0.0,0.0,2.0
1918680,102.6,0.0,0.0,2.0
1918690,102.6,0.0,0.0,2.0
1918700,102.6,0.0,0.0,2.0
1918710,102.6,0.0,0.0,2.0
1918720,102.6,0.0,0.0,2.0
1918730,102.6,0.0,0.0,-2.0
1918740,102.6,0.0,0.0,2.0
1918750,102.6,0.0,0.0,2.0
1918760,102.6,0.0,0.0,2.0
1918770,102.6,0.0,0.0,2.0
1918780,102.6,0.0,0.0,-2.0
1918790,102.6,0.0,0.0,-2.0
1918800,102.6,0.0,0.0,-2.0
1918810,102.6,0.0,0.0,-2.0
1918820,102.6,0.0,0.0,-2.0
1918830,102.6,0.0,0.0,-2.0
1918840,102.6,0.0,0.0,-2.0
1918850,102.6,0.0,0.0,-2.0
1918860,102.6,0.0,0.0,-2.0
1918870,102.6,0.0,0.0,-2.0
1918880,102.6,0.0,0.0,-2.0
1918890,102.6,0.0,0.0,-2.0
1918900,102.5,0.0,0.0,-2.0
1918910,102.5,0.0,0.0,2.0
1918920,102.4,0.0,0.0,2.0
1918930,102.4,0.0,0.0,2.0
1918940,102.4,0.0,0.0,2.0
1918950,102.4,0.0,0.0,2.0
1918960,102.4,0.0,0.0,-2.0
1918970,102.4,0.0,0.0,-2.0
1918980,102.4,0.0,0.0,-2.0
1918990,102.4,0.0,0.0,-2.0
1919000,102.4,0.0,0.0,-2.0
1919010,102.4,0.0,0.0,-2.0
1919020,102.4,0.0,0.0,-2.0
1919030,102.3,0.0,0.0,-2.0
1919050,102.3,0.0,0.0,-2.0
1919060,102.3,0.0,0.0,2.0
1919070,102.3,0.0,0.0,2.0
1919080,102.3,0.0,0.0,2.0
1919090,102.3,0.0,0.0,2.0
1919100,102.3,0.0,0.0,-2.0
1919110,102.3,0.0,0.0,-2.0
1919120,102.3,0.0,0.0,-2.0
1919130,102.3,0.0,0.0,-2.0
1919140,102.3,0.0,0.0,-2.0
1919150,102.3,0.0,0.0,-2.0
1919160,102.3,0.0,0.0,-2.0
1919170,102.2,0.0,0.0,-2.0
1919180,102.2,0.0,0.0,2.0
1919190,102.2,0.0,0.0,-2.0
1919200,102.2,0.0,0.0,2.0
1919210,102.1,0.0,0.0,-2.0
1919220,102.1,0.0,0.0,2.0
1919230,102.1,0.0,0.0,2.0
1919240,102.1,0.0,0.0,-2.0
1919250,102.1,0.0,0.0,-2.0
1919260,102.1,0.0,0.0,-2.0
1919270,102.1,0.0,0.0,-2.0
1919280,102.1,0.0,0.0,-2.0
1919290,102.1,0.0,0.0,-2.0
1919300,102.1,0.0,0.0,-2.0
1919310,102.1,0.0,0.0,-2.0
1919320,102.1,0.0,0.0,2.0
1919330,102.1,0.0,0.0,-2.0
1919340,102.1,0.0,0.0,-2.0
1919350,102.1,0.0,0.0,-2.0
1919360,102.1,0.0,0.0,-2.0
1919370,102.1,0.0,0.0,-2.0
1919380,102.1,0.0,0.0,-2.0
1919390,102.1,0.0,0.0,-2.0
1919400,102.0,0.0,0.0,2.0
1919410,102.0,0.0,0.0,2.0
1919420,102.0,0.0,0.0,-2.0
1919430,102.0,0.0,0.0,2.0
1919440,102.0,0.0,0.0,-2.0
1919450,102.0,0.0,0.0,-2.0
1919460,102.0,0.0,0.0,-2.0
1919470,102.0,0.0,0.0,-2.0
1919480,102.0,0.0,0.0,-2.0
