tick,pos_deg,vel_degs,acc_degs2,pwm
20000,112.5,0.2,0.1,4.0
20010,112.6,0.2,0.1,4.0
20020,112.7,0.2,0.2,4.0
20030,112.8,0.2,0.2,4.0
20040,112.9,0.2,0.2,4.0
20050,113.0,0.2,0.2,4.0
20060,113.1,0.2,0.2,4.0
20070,113.2,0.2,0.2,0.0
20080,113.2,0.2,0.1,0.0
20090,113.2,0.1,0.0,0.0
20100,113.2,0.1,-0.2,0.0
20110,113.2,0.1,-0.3,0.0
20120,113.2,0.1,-0.4,0.0
20130,113.2,0.1,-0.5,0.0
20140,113.2,0.0,-0.6,0.0
20150,113.2,0.0,-0.7,0.0
20160,113.2,0.0,-0.7,0.0
20170,113.2,0.0,-0.7,0.0
20180,113.2,0.0,-0.7,0.0
20190,113.2,0.0,-0.7,0.0
20200,113.2,0.0,-0.7,0.0
20210,113.2,0.0,-0.7,0.0
20220,113.2,0.0,-0.7,0.0
20230,113.2,0.0,-0.6,0.0
20240,113.2,0.0,-0.6,0.0
20250,113.2,0.0,-0.6,0.0
20260,113.2,0.0,-0.5,0.0
20270,113.2,0.0,-0.5,0.0
20280,113.2,0.0,-0.5,0.0
20290,113.2,0.0,-0.4,0.0
20300,113.2,0.0,-0.4,0.0
20310,113.2,0.0,-0.4,0.0
20320,113.2,0.0,-0.3,0.0
20330,113.2,0.0,-0.3,0.0
20340,113.2,0.0,-0.3,0.0
20350,113.2,0.0,-0.2,0.0
20360,113.2,0.0,-0.2,0.0
20370,113.2,0.0,-0.2,0.0
20380,113.2,0.0,-0.1,0.0
20390,113.2,0.0,-0.1,0.0
20400,113.2,0.0,-0.1,0.0
20410,113.2,0.0,-0.1,0.0
20420,113.2,0.0,0.0,0.0
20430,113.2,0.0,0.0,0.0
20440,113.2,0.0,0.0,0.0
20450,113.2,0.0,0.0,0.0
20460,113.2,0.0,0.0,0.0
20470,113.2,0.0,0.0,0.0
20480,113.2,0.0,0.1,0.0
20490,113.2,0.0,0.1,0.0
20500,113.2,0.0,0.1,0.0
20510,113.2,0.0,0.1,0.0
20520,113.2,0.0,0.1,0.0
20530,113.2,0.0,0.1,0.0
20540,113.2,0.0,0.1,0.0
20550,113.2,0.0,0.1,0.0
20560,113.2,0.0,0.1,0.0
20570,113.2,0.0,0.1,0.0
20580,113.2,0.0,0.1,0.0
