tick,pos_deg,vel_degs,acc_degs2,pwm
578000,15.4,-0.6,1.5,-5.0
578010,15.0,-0.6,1.4,-5.0
578020,14.7,-0.6,1.4,-5.0
578030,14.3,-0.6,1.3,-5.0
578040,14.0,-0.6,1.3,-5.0
578050,13.6,-0.6,1.2,-5.0
578060,13.3,-0.6,1.2,-5.0
578070,13.0,-0.5,1.2,-5.0
578080,12.7,-0.5,1.2,-5.0
578090,12.4,-0.5,1.2,-5.0
578100,12.1,-0.5,1.1,-5.0
578110,11.8,-0.5,1.1,-5.0
578120,11.5,-0.5,1.1,-5.0
578130,11.2,-0.5,1.0,-5.0
578150,10.6,-0.5,0.9,-5.0
578160,10.4,-0.5,0.9,-5.0
578170,10.1,-0.5,0.8,-4.0
578180,9.8,-0.5,0.8,-4.0
578190,9.5,-0.5,0.7,-4.0
578200,9.3,-0.4,0.7,-4.0
578210,9.0,-0.4,0.7,-4.0
578220,8.8,-0.4,0.7,-4.0
578230,8.6,-0.4,0.8,-4.0
578240,8.4,-0.4,0.7,-4.0
578250,8.2,-0.4,0.8,-4.0
578260,7.9,-0.4,0.7,-4.0
578270,7.7,-0.4,0.8,-4.0
578280,7.5,-0.4,0.7,-4.0
578290,7.3,-0.3,0.8,-4.0
578300,7.1,-0.3,0.7,-4.0
578310,6.9,-0.3,0.7,-4.0
578320,6.8,-0.3,0.7,-4.0
578330,6.6,-0.3,0.8,-4.0
578340,6.5,-0.3,0.8,-4.0
578350,6.3,-0.3,0.8,-4.0
578360,6.1,-0.3,0.7,-4.0
578370,5.9,-0.3,0.7,-4.0
578380,5.8,-0.3,0.7,-4.0
578390,5.6,-0.3,0.6,-4.0
578400,5.5,-0.3,0.7,0.0
578410,5.3,-0.3,0.6,0.0
578420,5.2,-0.2,0.7,0.0
578430,5.2,-0.2,0.9,0.0
578440,5.2,-0.2,1.1,0.0
578450,5.2,-0.1,1.3,0.0
578460,5.2,-0.1,1.5,0.0
578470,5.2,-0.1,1.6,0.0
578480,5.2,0.0,1.8,0.0
578490,5.2,0.0,1.8,0.0
578500,5.3,0.0,1.9,0.0
578510,5.3,0.0,1.8,0.0
578520,5.3,0.1,1.7,0.0
578530,5.3,0.1,1.7,0.0
578540,5.3,0.1,1.6,0.0
578550,5.3,0.1,1.5,0.0
578560,5.3,0.1,1.4,0.0
578570,5.3,0.1,1.3,0.0
578580,5.3,0.1,1.2,0.0
578590,5.3,0.1,1.1,0.0
578600,5.3,0.1,1.0,0.0
578610,5.3,0.1,0.9,0.0
578620,5.3,0.1,0.8,0.0
578630,5.3,0.1,0.7,0.0
578640,5.3,0.0,0.6,0.0
578650,5.3,0.0,0.5,0.0
578660,5.3,0.0,0.4,0.0
578670,5.3,0.0,0.3,0.0
578680,5.3,0.0,0.3,0.0
578690,5.3,0.0,0.2,0.0
578700,5.3,0.0,0.1,0.0
578710,5.3,0.0,0.1,0.0
