tick,pos_deg,vel_degs,acc_degs2,pwm
328000,43.6,3.1,8.3,22.0
328010,45.2,3.1,8.0,22.0
328020,46.9,3.1,7.9,22.0
328030,48.6,3.2,7.8,22.0
328040,50.4,3.2,7.6,22.0
328050,52.1,3.3,7.3,23.0
328060,53.9,3.3,7.1,23.0
328070,55.6,3.3,6.8,23.0
328080,57.4,3.3,6.5,23.0
328090,59.3,3.4,6.4,23.0
328100,61.1,3.4,6.1,22.0
328110,62.9,3.4,5.8,22.0
328120,64.7,3.4,5.4,22.0
328130,66.5,3.4,5.0,22.0
328140,68.3,3.4,4.6,22.0
328150,70.2,3.4,4.3,22.0
328160,72.0,3.4,3.9,21.0
328170,73.8,3.4,3.6,21.0
328180,75.7,3.4,3.3,21.0
328190,77.5,3.4,2.9,20.0
328200,79.3,3.4,2.5,23.0
328210,81.1,3.3,2.2,22.0
328220,82.9,3.3,1.8,22.0
328230,84.7,3.3,1.6,22.0
328240,86.6,3.3,1.5,21.0
328250,88.4,3.3,1.2,21.0
328260,90.3,3.3,1.0,20.0
328270,92.1,3.3,0.7,20.0
328280,93.8,3.3,0.4,20.0
328290,95.7,3.2,0.2,19.0
328300,97.4,3.2,-0.1,19.0
328310,99.2,3.2,-0.3,18.0
328320,100.9,3.2,-0.6,18.0
328330,102.7,3.1,-0.9,18.0
328340,104.4,3.1,-1.2,17.0
328350,106.0,3.0,-1.7,17.0
328360,107.7,3.0,-1.9,17.0
328370,109.2,2.9,-2.4,17.0
328380,110.7,2.8,-2.8,16.0
328390,112.2,2.8,-3.3,16.0
328400,113.7,2.7,-3.6,16.0
328410,115.2,2.6,-4.0,16.0
328420,116.7,2.6,-4.2,15.0
328430,118.1,2.5,-4.5,15.0
328440,119.4,2.5,-4.9,15.0
328450,120.7,2.4,-5.2,15.0
328460,122.0,2.3,-5.6,15.0
328470,123.2,2.2,-5.9,15.0
328480,124.4,2.1,-6.1,15.0
328490,125.6,2.1,-6.4,14.0
328500,126.7,2.0,-6.7,14.0
328510,127.8,1.9,-7.0,14.0
328520,128.9,1.8,-7.0,14.0
328530,129.9,1.8,-7.4,14.0
