tick,pos_deg,vel_degs,acc_degs2,pwm
258000,144.9,1.3,-5.0,11.0
258010,145.7,1.3,-4.7,11.0
258020,146.6,1.2,-4.4,11.0
258030,147.3,1.2,-4.3,11.0
258040,148.1,1.2,-4.1,11.0
258050,148.8,1.2,-3.9,11.0
258060,149.6,1.2,-3.7,11.0
258070,150.3,1.2,-3.5,10.0
258080,151.0,1.1,-3.4,10.0
258090,151.7,1.1,-3.4,10.0
258100,152.4,1.1,-3.1,10.0
258110,153.1,1.1,-3.0,10.0
258120,153.8,1.1,-2.9,10.0
258130,154.4,1.1,-2.8,10.0
258140,155.1,1.1,-2.6,10.0
258150,155.7,1.0,-2.5,10.0
258160,156.3,1.0,-2.4,9.0
258170,156.9,1.0,-2.4,9.0
258180,157.5,1.0,-2.3,9.0
258190,158.0,0.9,-2.4,9.0
258200,158.5,0.9,-2.4,9.0
258210,159.0,0.9,-2.3,9.0
258220,159.5,0.9,-2.4,9.0
258230,160.0,0.8,-2.4,9.0
258240,160.5,0.8,-2.3,9.0
258250,161.0,0.8,-2.2,9.0
258260,161.4,0.8,-2.2,9.0
258270,161.9,0.8,-2.2,9.0
258280,162.3,0.8,-2.0,9.0
258290,162.8,0.7,-2.0,8.0
258300,163.2,0.7,-1.9,8.0
258310,163.6,0.7,-1.9,8.0
258320,164.0,0.7,-1.7,8.0
258330,164.4,0.7,-1.8,8.0
258340,164.8,0.7,-1.7,8.0
258350,165.2,0.6,-1.6,8.0
258360,165.6,0.6,-1.5,8.0
258370,165.9,0.6,-1.5,8.0
258380,166.3,0.6,-1.4,8.0
258390,166.7,0.6,-1.3,8.0
258400,167.0,0.6,-1.3,8.0
258410,167.4,0.6,-1.1,8.0
258420,167.8,0.6,-1.0,8.0
258430,168.1,0.6,-1.1,8.0
258440,168.4,0.6,-1.0,8.0
258450,168.8,0.6,-0.9,7.0
258460,169.1,0.6,-0.9,7.0
258470,169.4,0.5,-0.8,7.0
258480,169.7,0.5,-0.8,7.0
258490,170.0,0.5,-0.8,7.0
258500,170.3,0.5,-0.8,7.0
258510,170.6,0.5,-0.7,7.0
258520,170.9,0.5,-0.7,7.0
258530,171.1,0.5,-0.7,7.0
258540,171.4,0.5,-0.7,7.0
258550,171.7,0.5,-0.6,7.0
258560,172.0,0.5,-0.5,7.0
258570,172.3,0.5,-0.4,7.0
258580,172.6,0.5,-0.3,7.0
258590,172.8,0.5,-0.3,7.0
258600,173.1,0.5,-0.2,7.0
258610,173.4,0.5,-0.1,7.0
258620,173.7,0.5,0.0,6.0
258630,174.0,0.5,0.0,6.0
258640,174.2,0.5,0.0,6.0
258650,174.5,0.5,0.0,6.0
258660,174.7,0.5,-0.1,6.0
258670,175.0,0.5,-0.1,6.0
258680,175.3,0.5,0.0,6.0
258690,175.5,0.4,-0.1,6.0
258700,175.7,0.4,-0.1,6.0
258710,175.9,0.4,-0.1,6.0
258720,176.1,0.4,-0.2,6.0
258730,176.4,0.4,-0.1,6.0
258740,176.6,0.4,-0.2,6.0
258750,176.8,0.4,-0.2,6.0
258760,177.0,0.4,-0.2,6.0
258770,177.2,0.4,-0.1,6.0
258780,177.5,0.4,0.0,6.0
258790,177.7,0.4,0.0,6.0
258800,177.9,0.4,-0.1,6.0
258810,178.1,0.4,0.0,6.0
258820,178.3,0.4,0.0,6.0
258830,178.5,0.4,-0.1,6.0
258840,178.7,0.4,0.0,6.0
258850,178.9,0.4,0.0,5.0
258860,179.1,0.4,-0.1,5.0
258870,179.3,0.4,0.0,5.0
258880,179.5,0.3,-0.1,5.0
258890,179.6,0.3,-0.2,5.0
258900,179.8,0.3,-0.2,5.0
258910,180.0,0.3,-0.3,5.0
258920,180.1,0.3,-0.3,5.0
258930,180.3,0.3,-0.3,5.0
258940,180.4,0.3,-0.3,5.0
258950,180.6,0.3,-0.4,5.0
258960,180.7,0.3,-0.5,5.0
258980,180.9,0.2,-0.5,5.0
258990,181.0,0.2,-0.6,5.0
259000,181.1,0.2,-0.6,5.0
259010,181.3,0.2,-0.5,5.0
259020,181.4,0.2,-0.5,5.0
259030,181.5,0.2,-0.6,5.0
259040,181.7,0.2,-0.4,5.0
259050,181.8,0.2,-0.5,5.0
259060,181.9,0.2,-0.4,5.0
259070,182.0,0.2,-0.3,5.0
259080,182.1,0.2,-0.3,5.0
259090,182.3,0.2,-0.2,5.0
259100,182.4,0.2,-0.2,5.0
259110,182.5,0.2,-0.1,5.0
259120,182.6,0.2,-0.2,5.0
259130,182.8,0.2,-0.1,5.0
259140,182.9,0.2,-0.1,5.0
259150,183.0,0.2,0.0,5.0
259160,183.2,0.2,0.0,5.0
259170,183.3,0.2,0.1,5.0
259180,183.4,0.2,0.0,5.0
259190,183.5,0.2,0.0,5.0
259200,183.6,0.2,0.1,5.0
259210,183.7,0.2,0.0,5.0
259220,183.9,0.2,0.1,0.0
259230,184.0,0.2,0.0,0.0
259240,184.0,0.2,0.0,0.0
259250,184.0,0.2,-0.3,0.0
259260,184.0,0.1,-0.5,1.0
259270,184.1,0.1,-0.6,1.0
259280,184.1,0.1,-0.7,1.0
259290,184.1,0.1,-0.8,1.0
259300,184.0,0.0,-1.0,1.0
259310,184.0,0.0,-1.0,1.0
259320,184.0,0.0,-1.1,1.0
259330,184.0,0.0,-1.1,1.0
259340,184.0,0.0,-1.0,1.0
259350,184.0,0.0,-1.0,1.0
259360,184.0,0.0,-1.0,1.0
259370,184.0,0.0,-1.0,1.0
259380,184.0,0.0,-0.9,1.0
259390,184.0,0.0,-0.9,1.0
259400,184.0,0.0,-0.8,1.0
259410,184.0,0.0,-0.7,1.0
259420,184.0,0.0,-0.7,1.0
259430,184.0,0.0,-0.6,1.0
259440,184.0,0.0,-0.6,1.0
259450,184.0,0.0,-0.5,1.0
259460,184.0,0.0,-0.5,1.0
259470,184.0,0.0,-0.5,1.0
259480,184.0,0.0,-0.4,1.0
259490,184.0,0.0,-0.4,1.0
259500,184.0,0.0,-0.3,1.0
259510,184.0,0.0,-0.3,1.0
259520,184.0,0.0,-0.2,1.0
259530,184.0,0.0,-0.2,1.0
259540,184.0,0.0,-0.1,1.0
259550,184.0,0.0,-0.1,1.0
259560,184.0,0.0,0.0,1.0
259570,184.0,0.0,0.0,1.0
259580,184.0,0.0,0.0,1.0
259590,184.0,0.0,0.1,1.0
259600,184.0,0.0,0.2,1.0
259610,184.0,0.0,0.2,1.0
259620,184.0,0.0,0.2,1.0
259630,184.0,0.0,0.2,1.0
259640,184.0,0.0,0.2,1.0
259650,184.0,0.0,0.2,1.0
259660,184.0,0.0,0.2,1.0
259670,184.0,0.0,0.2,1.0
259680,184.0,0.0,0.2,1.0
259690,184.0,0.0,0.2,1.0
259700,184.0,0.0,0.2,1.0
259710,184.0,0.0,0.2,1.0
259720,184.0,0.0,0.2,1.0
259730,184.0,0.0,0.2,1.0
259740,184.0,0.0,0.2,1.0
