tick,pos_deg,vel_degs,acc_degs2,pwm
2108000,9.8,0.0,0.0,-12.0
2108010,8.7,0.0,0.0,-12.0
2108020,7.5,0.0,0.0,-12.0
2108030,6.3,0.0,0.0,-11.0
2108040,5.2,0.0,0.0,-11.0
2108050,4.1,0.0,0.0,-5.0
2108060,3.0,0.0,0.0,-5.0
2108070,2.1,0.0,0.0,-11.0
2108080,1.1,0.0,0.0,-10.0
2108090,0.3,0.0,0.0,-10.0
2108100,-0.5,0.0,0.0,-10.0
2108110,-1.3,0.0,0.0,-10.0
2108120,-2.1,0.0,0.0,-10.0
2108130,-2.9,0.0,0.0,-10.0
2108140,-3.8,0.0,0.0,-5.0
2108150,-4.5,0.0,0.0,-1.0
2108160,-5.2,0.0,0.0,-1.0
2108170,-5.8,0.0,0.0,-1.0
2108180,-6.3,0.0,0.0,-1.0
2108190,-6.7,0.0,0.0,-1.0
2108200,-7.1,0.0,0.0,-1.0
2108210,-7.4,0.0,0.0,-1.0
2108220,-7.6,0.0,0.0,-1.0
2108230,-7.9,0.0,0.0,-1.0
2108240,-8.0,0.0,0.0,-1.0
2108250,-8.2,0.0,0.0,-1.0
2108260,-8.3,0.0,0.0,-1.0
2108270,-8.4,0.0,0.0,-1.0
2108280,-8.5,0.0,0.0,-1.0
2108290,-8.6,0.0,0.0,-1.0
2108300,-8.7,0.0,0.0,-1.0
2108310,-8.7,0.0,0.0,-1.0
2108320,-8.7,0.0,0.0,-1.0
2108330,-8.7,0.0,0.0,-1.0
2108340,-8.7,0.0,0.0,-1.0
2108350,-8.7,0.0,0.0,-1.0
2108360,-8.7,0.0,0.0,-1.0
2108370,-8.7,0.0,0.0,-1.0
2108380,-8.7,0.0,0.0,-1.0
2108390,-8.7,0.0,0.0,-1.0
2108400,-8.7,0.0,0.0,-1.0
2108410,-8.7,0.0,0.0,-1.0
2108420,-8.7,0.0,0.0,-1.0
2108430,-8.7,0.0,0.0,-1.0
2108440,-8.6,0.0,0.0,-1.0
2108450,-8.6,0.0,0.0,-1.0
2108460,-8.6,0.0,0.0,-1.0
2108470,-8.6,0.0,0.0,-1.0
2108480,-8.6,0.0,0.0,-1.0
2108490,-8.6,0.0,0.0,-1.0
2108500,-8.6,0.0,0.0,-1.0
2108510,-8.6,0.0,0.0,-1.0
2108520,-8.6,0.0,0.0,-1.0
2108530,-8.6,0.0,0.0,-1.0
2108550,-8.6,0.0,0.0,-1.0
2108560,-8.6,0.0,0.0,-1.0
2108570,-8.6,0.0,0.0,-1.0
2108580,-8.6,0.0,0.0,-1.0
2108590,-8.6,0.0,0.0,-1.0
2108600,-8.6,0.0,0.0,-1.0
2108610,-8.6,0.0,0.0,-1.0
2108620,-8.6,0.0,0.0,-1.0
2108630,-8.6,0.0,0.0,-1.0
2108640,-8.6,0.0,0.0,-1.0
2108650,-8.6,0.0,0.0,-1.0
2108660,-8.6,0.0,0.0,-1.0
2108670,-8.6,0.0,0.0,-1.0
2108680,-8.6,0.0,0.0,-1.0
2108690,-8.6,0.0,0.0,-1.0
2108700,-8.6,0.0,0.0,-1.0
2108710,-8.6,0.0,0.0,-1.0
2108720,-8.6,0.0,0.0,-1.0
2108730,-8.6,0.0,0.0,-1.0
2108740,-8.6,0.0,0.0,-1.0
2108750,-8.6,0.0,0.0,-1.0
2108760,-8.6,0.0,0.0,-1.0
2108770,-8.6,0.0,0.0,-1.0
2108780,-8.6,0.0,0.0,-1.0
2108790,-8.6,0.0,0.0,0.0
2108800,-8.6,0.0,0.0,0.0
2108810,-8.6,0.0,0.0,0.0
2108820,-8.6,0.0,0.0,0.0
2108830,-8.6,0.0,0.0,0.0
2108840,-8.6,0.0,0.0,0.0
2108850,-8.6,0.0,0.0,0.0
2108860,-8.6,0.0,0.0,0.0
2108870,-8.6,0.0,0.0,0.0
2108880,-8.6,0.0,0.0,0.0
2108890,-8.6,0.0,0.0,0.0
2108900,-8.6,0.0,0.0,0.0
2108910,-8.6,0.0,0.0,0.0
2108920,-8.6,0.0,0.0,0.0
2108930,-8.6,0.0,0.0,0.0
2108940,-8.6,0.0,0.0,0.0
2108950,-8.6,0.0,0.0,0.0
2108960,-8.6,0.0,0.0,0.0
2108970,-8.6,0.0,0.0,0.0
2108980,-8.6,0.0,0.0,0.0
2108990,-8.6,0.0,0.0,0.0
2109000,-8.6,0.0,0.0,0.0
2109010,-8.6,0.0,0.0,0.0
2109020,-8.6,0.0,0.0,0.0
2109030,-8.6,0.0,0.0,0.0
2109040,-8.6,0.0,0.0,0.0
2109050,-8.6,0.0,0.0,0.0
2109060,-8.6,0.0,0.0,0.0
2109070,-8.6,0.0,0.0,0.0
2109080,-8.6,0.0,0.0,0.0
2109090,-8.6,0.0,0.0,0.0
2109100,-8.6,0.0,0.0,0.0
2109110,-8.6,0.0,0.0,0.0
2109120,-8.6,0.0,0.0,0.0
2109130,-8.6,0.0,0.0,0.0
2109140,-8.6,0.0,0.0,0.0
2109150,-8.6,0.0,0.0,0.0
2109160,-8.6,0.0,0.0,0.0
2109170,-8.6,0.0,0.0,0.0
2109180,-8.6,0.0,0.0,0.0
2109190,-8.6,0.0,0.0,0.0
2109200,-8.6,0.0,0.0,0.0
2109210,-8.6,0.0,0.0,0.0
2109220,-8.6,0.0,0.0,0.0
2109230,-8.6,0.0,0.0,0.0
2109240,-8.6,0.0,0.0,0.0
2109250,-8.6,0.0,0.0,0.0
2109260,-8.6,0.0,0.0,0.0
2109270,-8.6,0.0,0.0,0.0
2109280,-8.6,0.0,0.0,0.0
2109290,-8.6,0.0,0.0,0.0
2109300,-8.6,0.0,0.0,0.0
2109310,-8.6,0.0,0.0,0.0
2109320,-8.6,0.0,0.0,0.0
2109330,-8.6,0.0,0.0,0.0
2109340,-8.6,0.0,0.0,0.0
2109350,-8.6,0.0,0.0,0.0
2109360,-8.6,0.0,0.0,0.0
2109370,-8.6,0.0,0.0,0.0
2109380,-8.6,0.0,0.0,0.0
2109390,-8.6,0.0,0.0,0.0
2109400,-8.6,0.0,0.0,0.0
2109410,-8.6,0.0,0.0,0.0
2109420,-8.6,0.0,0.0,0.0
2109430,-8.6,0.0,0.0,0.0
2109440,-8.6,0.0,0.0,0.0
2109450,-8.6,0.0,0.0,0.0
2109460,-8.6,0.0,0.0,0.0
2109470,-8.6,0.0,0.0,0.0
2109480,-8.6,0.0,0.0,0.0
2109490,-8.6,0.0,0.0,0.0
2109500,-8.6,0.0,0.0,0.0
2109510,-8.6,0.0,0.0,0.0
2109520,-8.6,0.0,0.0,0.0
2109530,-8.6,0.0,0.0,0.0
2109540,-8.6,0.0,0.0,0.0
2109550,-8.6,0.0,0.0,0.0
2109560,-8.6,0.0,0.0,0.0
2109570,-8.6,0.0,0.0,0.0
2109580,-8.6,0.0,0.0,0.0
2109590,-8.6,0.0,0.0,0.0
2109600,-8.6,0.0,0.0,0.0
2109610,-8.6,0.0,0.0,0.0
2109620,-8.6,0.0,0.0,0.0
2109630,-8.6,0.0,0.0,0.0
2109640,-8.6,0.0,0.0,0.0
2109650,-8.6,0.0,0.0,0.0
2109660,-8.6,0.0,0.0,0.0
2109670,-8.6,0.0,0.0,0.0
2109680,-8.6,0.0,0.0,0.0
2109690,-8.6,0.0,0.0,0.0
2109700,-8.6,0.0,0.0,0.0
2109710,-8.6,0.0,0.0,0.0
2109720,-8.6,0.0,0.0,0.0
2109730,-8.6,0.0,0.0,0.0
2109740,-8.6,0.0,0.0,0.0
2109760,-8.6,0.0,0.0,0.0
2109770,-8.6,0.0,0.0,0.0
2109780,-8.6,0.0,0.0,0.0
2109790,-8.6,0.0,0.0,0.0
2109800,-8.6,0.0,0.0,0.0
2109810,-8.6,0.0,0.0,0.0
2109820,-8.6,0.0,0.0,0.0
2109830,-8.6,0.0,0.0,1.0
2109840,-8.6,0.0,0.0,1.0
2109850,-8.6,0.0,0.0,1.0
2109860,-8.6,0.0,0.0,1.0
2109870,-8.6,0.0,0.0,1.0
2109880,-8.6,0.0,0.0,1.0
2109890,-8.6,0.0,0.0,1.0
2109900,-8.6,0.0,0.0,1.0
2109910,-8.6,0.0,0.0,1.0
2109920,-8.5,0.0,0.0,1.0
2109930,-8.5,0.0,0.0,1.0
2109940,-8.5,0.0,0.0,1.0
2109950,-8.6,0.0,0.0,1.0
2109960,-8.6,0.0,0.0,1.0
2109970,-8.6,0.0,0.0,1.0
2109980,-8.6,0.0,0.0,1.0
2109990,-8.5,0.0,0.0,1.0
